seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
7.998934745788574,2020-12-31-19:52:33,38380,6241793,17259748,53039,0.0061,0.4198,0.012,1.1851
18.43012547492981,2020-12-31-19:52:44,736,218650,23282891,90683,0.0034,0.0081,0.0047,1.1036
28.87228775024414,2020-12-31-19:52:54,1664,85643,23415898,89755,0.0191,0.0182,0.0186,1.0536
39.31245541572571,2020-12-31-19:53:05,3112,73055,23428486,88307,0.0409,0.034,0.0371,1.027
49.70420479774475,2020-12-31-19:53:15,2541,40402,23461139,88878,0.0592,0.0278,0.0378,1.015
60.1091046333313,2020-12-31-19:53:26,4429,34230,23467311,86990,0.1146,0.0484,0.0681,1.0083
70.52287364006042,2020-12-31-19:53:36,16604,80058,23421483,74815,0.1718,0.1816,0.1766,1.0007
81.04338502883911,2020-12-31-19:53:46,60283,160932,23340609,31136,0.2725,0.6594,0.3856,0.983
91.45532488822937,2020-12-31-19:53:57,88106,130754,23370787,3313,0.4026,0.9638,0.5679,0.9571
101.93210029602051,2020-12-31-19:54:07,88846,100786,23400755,2573,0.4685,0.9719,0.6322,0.9493
112.29101395606995,2020-12-31-19:54:18,89744,100628,23400913,1675,0.4714,0.9817,0.637,0.9453
122.7042543888092,2020-12-31-19:54:28,88310,76222,23425319,3109,0.5367,0.966,0.6901,0.9426
133.10859084129333,2020-12-31-19:54:39,89636,83321,23418220,1783,0.5183,0.9805,0.6781,0.9385
143.5446639060974,2020-12-31-19:54:49,90289,74185,23427356,1130,0.549,0.9876,0.7057,0.9341
153.92359948158264,2020-12-31-19:54:59,89666,57123,23444418,1753,0.6108,0.9808,0.7528,0.9308
164.3935399055481,2020-12-31-19:55:10,90648,67559,23433982,771,0.573,0.9916,0.7263,0.9274
174.84221363067627,2020-12-31-19:55:20,90544,56277,23445264,875,0.6167,0.9904,0.7601,0.9238
185.29811763763428,2020-12-31-19:55:31,90446,52570,23448971,973,0.6324,0.9894,0.7716,0.9208
195.69688773155212,2020-12-31-19:55:41,90836,55754,23445787,583,0.6197,0.9936,0.7633,0.9174
206.05570912361145,2020-12-31-19:55:51,90666,47929,23453612,753,0.6542,0.9918,0.7884,0.9143
216.4888789653778,2020-12-31-19:56:02,90989,51643,23449898,430,0.6379,0.9953,0.7775,0.9113
226.82923197746277,2020-12-31-19:56:12,90760,48514,23453027,659,0.6517,0.9928,0.7868,0.9086
237.28935289382935,2020-12-31-19:56:23,90910,44615,23456926,509,0.6708,0.9944,0.8012,0.9055
247.7251057624817,2020-12-31-19:56:33,90924,44537,23457004,495,0.6712,0.9946,0.8015,0.9025
258.0757472515106,2020-12-31-19:56:43,90961,41151,23460390,458,0.6885,0.995,0.8139,0.8995
268.4883122444153,2020-12-31-19:56:54,91019,44777,23456764,400,0.6703,0.9956,0.8012,0.8967
278.8444879055023,2020-12-31-19:57:04,90938,37430,23464111,481,0.7084,0.9947,0.8275,0.8936
289.216374874115,2020-12-31-19:57:15,90996,39090,23462451,423,0.6995,0.9954,0.8216,0.8906
299.64412355422974,2020-12-31-19:57:25,90899,40459,23461082,520,0.692,0.9943,0.8161,0.8879
310.06490445137024,2020-12-31-19:57:35,90855,39164,23462377,564,0.6988,0.9938,0.8206,0.8848
320.4442048072815,2020-12-31-19:57:46,90883,38387,23463154,536,0.703,0.9941,0.8236,0.8816
330.8542034626007,2020-12-31-19:57:56,90824,35464,23466077,595,0.7192,0.9935,0.8344,0.8785
341.24534153938293,2020-12-31-19:58:07,90808,37692,23463849,611,0.7067,0.9933,0.8258,0.8757
351.6405372619629,2020-12-31-19:58:17,90951,35026,23466515,468,0.722,0.9949,0.8367,0.872
362.08940291404724,2020-12-31-19:58:27,90912,35731,23465810,507,0.7179,0.9945,0.8338,0.869
372.44007420539856,2020-12-31-19:58:38,90999,41210,23460331,420,0.6883,0.9954,0.8138,0.8663
382.8380377292633,2020-12-31-19:58:48,90625,28082,23473459,794,0.7634,0.9913,0.8626,0.8623
393.2394309043884,2020-12-31-19:58:59,91052,39184,23462357,367,0.6991,0.996,0.8216,0.8589
403.6563982963562,2020-12-31-19:59:09,90428,28772,23472769,991,0.7586,0.9892,0.8587,0.8556
414.036292552948,2020-12-31-19:59:19,91197,36929,23464612,222,0.7118,0.9976,0.8308,0.8515
424.47003269195557,2020-12-31-19:59:30,90618,27889,23473652,801,0.7647,0.9912,0.8633,0.8481
434.8558421134949,2020-12-31-19:59:40,91041,30828,23470713,378,0.747,0.9959,0.8537,0.844
445.23177695274353,2020-12-31-19:59:51,90843,30690,23470851,576,0.7475,0.9937,0.8532,0.8408
455.5923538208008,2020-12-31-20:00:01,90867,28879,23472662,552,0.7588,0.994,0.8606,0.8367
466.02629375457764,2020-12-31-20:00:11,90757,29837,23471704,662,0.7526,0.9928,0.8561,0.8333
476.4032258987427,2020-12-31-20:00:22,90877,28236,23473305,542,0.7629,0.9941,0.8633,0.8291
486.8062584400177,2020-12-31-20:00:32,90968,29162,23472379,451,0.7572,0.9951,0.86,0.8247
497.197158575058,2020-12-31-20:00:43,90831,26723,23474818,588,0.7727,0.9936,0.8693,0.8204
507.64130759239197,2020-12-31-20:00:53,90852,25541,23476000,567,0.7806,0.9938,0.8744,0.8159
518.0753364562988,2020-12-31-20:01:03,90629,25698,23475843,790,0.7791,0.9914,0.8725,0.812
528.4946162700653,2020-12-31-20:01:14,90790,24302,23477239,629,0.7888,0.9931,0.8793,0.8069
538.9410440921783,2020-12-31-20:01:24,90979,26901,23474640,440,0.7718,0.9952,0.8694,0.8023
549.3965845108032,2020-12-31-20:01:35,90712,20301,23481240,707,0.8171,0.9923,0.8962,0.7969
559.780731678009,2020-12-31-20:01:45,90917,22901,23478640,502,0.7988,0.9945,0.886,0.7921
570.1836137771606,2020-12-31-20:01:56,90830,21588,23479953,589,0.808,0.9936,0.8912,0.7871
580.6085519790649,2020-12-31-20:02:06,90953,20171,23481370,466,0.8185,0.9949,0.8981,0.7816
590.9723336696625,2020-12-31-20:02:16,90887,19609,23481932,532,0.8225,0.9942,0.9003,0.7767
601.3222441673279,2020-12-31-20:02:27,90832,19814,23481727,587,0.8209,0.9936,0.899,0.7715
611.7480108737946,2020-12-31-20:02:37,90804,17967,23483574,615,0.8348,0.9933,0.9072,0.7658
