seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
8.915290355682373,2020-12-29-23:39:39,9748,3183663,23447614,97663,0.0031,0.0908,0.0059,1.3238
19.48970627784729,2020-12-29-23:39:50,0,712,26630565,107411,nan,nan,nan,1.0339
30.16697931289673,2020-12-29-23:40:01,14394,32287,26598990,93017,0.3083,0.134,0.1868,0.9564
40.75560212135315,2020-12-29-23:40:11,60705,203631,26427646,46706,0.2297,0.5652,0.3266,0.8491
51.336435079574585,2020-12-29-23:40:22,79,444503,26186774,107332,0.0002,0.0007,0.0003,1.0575
61.996464014053345,2020-12-29-23:40:32,54224,171052,26460225,53187,0.2407,0.5048,0.326,0.753
72.59229779243469,2020-12-29-23:40:43,67244,79109,26552168,40167,0.4595,0.626,0.53,0.55
83.11615300178528,2020-12-29-23:40:54,68895,52869,26578408,38516,0.5658,0.6414,0.6012,0.477
93.75057864189148,2020-12-29-23:41:04,76060,57160,26574117,31351,0.5709,0.7081,0.6322,0.396
104.37598085403442,2020-12-29-23:41:15,74979,49654,26581623,32432,0.6016,0.6981,0.6462,0.3646
114.96749687194824,2020-12-29-23:41:25,79660,34432,26596845,27751,0.6982,0.7416,0.7193,0.2965
125.65670490264893,2020-12-29-23:41:36,82654,32351,26598926,24757,0.7187,0.7695,0.7432,0.2661
136.27782368659973,2020-12-29-23:41:47,78655,26436,26604841,28756,0.7484,0.7323,0.7403,0.2818
146.93902134895325,2020-12-29-23:41:57,85628,31517,26599760,21783,0.731,0.7972,0.7626,0.2574
157.60327792167664,2020-12-29-23:42:08,86007,31456,26599821,21404,0.7322,0.8007,0.7649,0.2429
168.26198625564575,2020-12-29-23:42:19,85966,27668,26603609,21445,0.7565,0.8003,0.7778,0.2353
178.91301655769348,2020-12-29-23:42:29,86003,27041,26604236,21408,0.7608,0.8007,0.7802,0.2292
189.52929019927979,2020-12-29-23:42:40,86968,26340,26604937,20443,0.7675,0.8097,0.788,0.2219
200.07808709144592,2020-12-29-23:42:50,87310,28008,26603269,20101,0.7571,0.8129,0.784,0.2342
210.80861043930054,2020-12-29-23:43:01,86823,24610,26606667,20588,0.7791,0.8083,0.7935,0.2251
221.45737314224243,2020-12-29-23:43:12,88852,26004,26605273,18559,0.7736,0.8272,0.7995,0.2131
232.10493230819702,2020-12-29-23:43:23,85256,20509,26610768,22155,0.8061,0.7937,0.7999,0.2166
242.7564926147461,2020-12-29-23:43:33,88927,23864,26607413,18484,0.7884,0.8279,0.8077,0.202
