seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
7.964012145996094,2020-12-31-17:26:21,7262,4702030,18799511,84157,0.0015,0.0794,0.003,1.1604
18.356989860534668,2020-12-31-17:26:31,0,0,23501541,91419,nan,nan,nan,1.0264
28.748657941818237,2020-12-31-17:26:41,0,0,23501541,91419,nan,nan,nan,1.0015
39.10044479370117,2020-12-31-17:26:52,0,0,23501541,91419,nan,nan,nan,1.0072
49.51613163948059,2020-12-31-17:27:02,0,0,23501541,91419,nan,nan,nan,0.9984
59.772451400756836,2020-12-31-17:27:12,0,0,23501541,91419,nan,nan,nan,0.9837
70.18694186210632,2020-12-31-17:27:23,0,2,23501539,91419,nan,nan,nan,0.9527
80.61084294319153,2020-12-31-17:27:33,0,0,23501541,91419,nan,nan,nan,0.9198
90.9997148513794,2020-12-31-17:27:44,0,0,23501541,91419,nan,nan,nan,0.8988
101.3629035949707,2020-12-31-17:27:54,0,0,23501541,91419,nan,nan,nan,0.8716
111.79624319076538,2020-12-31-17:28:04,0,0,23501541,91419,nan,nan,nan,0.8388
122.19589471817017,2020-12-31-17:28:15,0,0,23501541,91419,nan,nan,nan,0.8073
132.58555126190186,2020-12-31-17:28:25,0,0,23501541,91419,nan,nan,nan,0.7732
142.9293577671051,2020-12-31-17:28:35,0,0,23501541,91419,nan,nan,nan,0.727
153.31901788711548,2020-12-31-17:28:46,0,0,23501541,91419,nan,nan,nan,0.7023
163.6534161567688,2020-12-31-17:28:56,0,0,23501541,91419,nan,nan,nan,0.682
174.12428283691406,2020-12-31-17:29:07,0,0,23501541,91419,nan,nan,nan,0.6309
184.45461249351501,2020-12-31-17:29:17,0,0,23501541,91419,nan,nan,nan,0.6013
194.85376739501953,2020-12-31-17:29:27,0,0,23501541,91419,nan,nan,nan,0.5638
205.18985319137573,2020-12-31-17:29:38,0,0,23501541,91419,nan,nan,nan,0.5401
