seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
73.94846510887146,2020-12-31-01:21:06,152530,4148384,119392607,2135599,0.0355,0.0667,0.0463,0.9879
186.57500433921814,2020-12-31-01:22:59,1532597,2502218,121037525,756780,0.3798,0.6694,0.4847,0.7737
299.17898440361023,2020-12-31-01:24:52,1783862,1629601,121895908,519749,0.5226,0.7744,0.624,0.5564
411.6236021518707,2020-12-31-01:26:44,1367825,1277219,122447812,736264,0.5171,0.6501,0.576,0.5294
523.9704878330231,2020-12-31-01:28:36,1829498,915479,122599171,484972,0.6665,0.7905,0.7232,0.3398
636.5496509075165,2020-12-31-01:30:29,1883762,808392,122729438,407528,0.6997,0.8221,0.756,0.2929
749.3497695922852,2020-12-31-01:32:22,1926807,581227,122949728,371358,0.7683,0.8384,0.8018,0.2359
861.8895089626312,2020-12-31-01:34:14,1838019,522360,123099323,369418,0.7787,0.8326,0.8048,0.2218
974.4642708301544,2020-12-31-01:36:07,1958475,567739,122879158,423748,0.7753,0.8221,0.798,0.2331
1086.7950682640076,2020-12-31-01:37:59,2196234,408033,122866877,357976,0.8433,0.8598,0.8515,0.1689
1199.4614927768707,2020-12-31-01:39:52,1849638,327226,123361411,290845,0.8497,0.8641,0.8568,0.1652
1312.2219200134277,2020-12-31-01:41:45,2091524,378478,123089152,269966,0.8468,0.8857,0.8658,0.1641
1424.7771303653717,2020-12-31-01:43:37,2047553,361921,123099812,319834,0.8498,0.8649,0.8573,0.158
1537.2773988246918,2020-12-31-01:45:30,1750671,289040,123523374,266035,0.8583,0.8681,0.8632,0.1649
1649.9246604442596,2020-12-31-01:47:22,1786030,247912,123486802,308376,0.8781,0.8528,0.8653,0.1511
1762.558555841446,2020-12-31-01:49:15,2047686,346924,123207876,226634,0.8551,0.9004,0.8772,0.1402
1875.3050711154938,2020-12-31-01:51:08,1788966,282922,123474042,283190,0.8634,0.8633,0.8634,0.1611
1987.6224739551544,2020-12-31-01:53:00,2004738,302263,123268528,253591,0.869,0.8877,0.8782,0.1367
2099.896600961685,2020-12-31-01:54:52,1984134,284486,123312829,247671,0.8746,0.889,0.8818,0.1359
2212.2831585407257,2020-12-31-01:56:45,2117391,330058,123191575,190096,0.8651,0.9176,0.8906,0.1235
2324.748373746872,2020-12-31-01:58:37,1683393,244087,123724780,176860,0.8734,0.9049,0.8889,0.1201
2437.3732941150665,2020-12-31-02:00:30,2086500,266801,123270182,205637,0.8866,0.9103,0.8983,0.1154
2549.9540815353394,2020-12-31-02:02:22,2179835,225540,123239821,183924,0.9062,0.9222,0.9141,0.0957
2662.363105773926,2020-12-31-02:04:15,2027423,238780,123378940,183977,0.8946,0.9168,0.9056,0.102
2774.8533642292023,2020-12-31-02:06:07,2083719,264693,123309891,170817,0.8873,0.9242,0.9054,0.1042
2887.647749185562,2020-12-31-02:08:00,2160738,211208,123225279,231895,0.911,0.9031,0.907,0.1023
3000.195342063904,2020-12-31-02:09:53,2073559,228964,123364002,162595,0.9006,0.9273,0.9137,0.0928
3112.7735545635223,2020-12-31-02:11:45,1997535,205548,123431033,195004,0.9067,0.9111,0.9089,0.0986
3225.1679604053497,2020-12-31-02:13:38,2222875,253213,123168274,184758,0.8977,0.9233,0.9103,0.1
3337.651228427887,2020-12-31-02:15:30,2086581,235538,123318744,188257,0.8986,0.9172,0.9078,0.1004
3450.12544965744,2020-12-31-02:17:22,1819787,229695,123591548,188090,0.8879,0.9063,0.897,0.114
3562.7213122844696,2020-12-31-02:19:15,2166355,190755,123255094,216916,0.9191,0.909,0.914,0.0995
3675.1131579875946,2020-12-31-02:21:07,2054011,205148,123383379,186582,0.9092,0.9167,0.9129,0.0955
3787.7650220394135,2020-12-31-02:23:00,2039380,198897,123393026,197817,0.9111,0.9116,0.9114,0.0951
3900.273091316223,2020-12-31-02:24:53,2088330,256697,123303371,180722,0.8905,0.9204,0.9052,0.1065
4012.886260032654,2020-12-31-02:26:45,2342382,229724,123035243,221771,0.9107,0.9135,0.9121,0.0946
4125.469417095184,2020-12-31-02:28:38,2064483,216383,123372251,176003,0.9051,0.9214,0.9132,0.0963
4238.2076420784,2020-12-31-02:30:31,1858013,216024,123566731,188352,0.8958,0.908,0.9019,0.1138
4350.832815885544,2020-12-31-02:32:23,2085083,232220,123342713,169104,0.8998,0.925,0.9122,0.0961
4463.41978597641,2020-12-31-02:34:16,2045600,181971,123427601,173948,0.9183,0.9216,0.92,0.0912
4575.983531236649,2020-12-31-02:36:08,1882850,237360,123476515,232395,0.888,0.8901,0.8891,0.1234
4688.387363433838,2020-12-31-02:38:01,2038038,235692,123348592,206798,0.8963,0.9079,0.9021,0.1069
4801.0106563568115,2020-12-31-02:39:53,2357539,309707,122982111,179763,0.8839,0.9292,0.906,0.101
4913.606446504593,2020-12-31-02:41:46,1874179,173460,123596334,185147,0.9153,0.9101,0.9127,0.0976
5026.079340457916,2020-12-31-02:43:38,2227313,204589,123205068,192150,0.9159,0.9206,0.9182,0.0944
5138.351459264755,2020-12-31-02:45:31,2110846,282476,123167224,268574,0.882,0.8871,0.8845,0.1273
5250.935462474823,2020-12-31-02:47:23,2112977,248969,123270874,196300,0.8946,0.915,0.9047,0.1048
5363.374271869659,2020-12-31-02:49:16,2180984,220423,123215793,211920,0.9082,0.9114,0.9098,0.1031
5476.113236427307,2020-12-31-02:51:08,2180962,216239,123272276,159643,0.9098,0.9318,0.9207,0.0863
5588.557748794556,2020-12-31-02:53:01,1675731,246818,123569395,337176,0.8716,0.8325,0.8516,0.1711
5701.328451871872,2020-12-31-02:54:54,1762024,268702,123431474,366920,0.8677,0.8277,0.8472,0.1793
5813.726341724396,2020-12-31-02:56:46,1852941,263861,123435908,276410,0.8753,0.8702,0.8728,0.1469
