seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
72.5663514137268,2021-01-04-02:46:43,39851,7625610,117709612,454047,0.0052,0.0807,0.0098,1.0365
155.58981156349182,2021-01-04-02:48:06,0,0,125335222,493898,nan,nan,nan,0.9235
238.4408416748047,2021-01-04-02:49:29,0,0,125335222,493898,nan,nan,nan,0.7956
321.43242621421814,2021-01-04-02:50:52,0,0,125335222,493898,nan,nan,nan,0.6572
404.33676528930664,2021-01-04-02:52:15,0,0,125335222,493898,nan,nan,nan,0.5323
487.29014682769775,2021-01-04-02:53:38,0,0,125335222,493898,nan,nan,nan,0.5203
570.2876055240631,2021-01-04-02:55:01,0,0,125335222,493898,nan,nan,nan,0.4862
653.1732058525085,2021-01-04-02:56:24,0,0,125335222,493898,nan,nan,nan,0.461
736.2783410549164,2021-01-04-02:57:47,0,0,125335222,493898,nan,nan,nan,0.4454
819.3278033733368,2021-01-04-02:59:10,3,0,125335222,493895,1.0,0.0,0.0,0.4363
902.2158062458038,2021-01-04-03:00:33,83707,17115,125318107,410191,0.8302,0.1695,0.2815,0.3791
985.3309843540192,2021-01-04-03:01:56,432576,75536,125259686,61322,0.8513,0.8758,0.8634,0.1483
1068.2511093616486,2021-01-04-03:03:19,430483,86029,125249193,63415,0.8334,0.8716,0.8521,0.1558
1151.131225347519,2021-01-04-03:04:42,429410,75516,125259706,64488,0.8504,0.8694,0.8598,0.1446
1233.9275181293488,2021-01-04-03:06:05,434640,65667,125269555,59258,0.8687,0.88,0.8743,0.1305
1316.8965246677399,2021-01-04-03:07:28,437456,64121,125271101,56442,0.8722,0.8857,0.8789,0.1237
1399.768238067627,2021-01-04-03:08:50,445319,69051,125266171,48579,0.8658,0.9016,0.8833,0.1204
1482.6251277923584,2021-01-04-03:10:13,442692,54300,125280922,51206,0.8907,0.8963,0.8935,0.1096
1565.5452363491058,2021-01-04-03:11:36,445587,56078,125279144,48311,0.8882,0.9022,0.8951,0.1085
1648.473218202591,2021-01-04-03:12:59,448947,56580,125278642,44951,0.8881,0.909,0.8984,0.104
1731.3398668766022,2021-01-04-03:14:22,446879,52966,125282256,47019,0.894,0.9048,0.8994,0.1033
1814.3049221038818,2021-01-04-03:15:45,451577,60723,125274499,42321,0.8815,0.9143,0.8976,0.1044
1897.287546634674,2021-01-04-03:17:08,446043,55842,125279380,47855,0.8887,0.9031,0.8959,0.1073
1980.1270174980164,2021-01-04-03:18:31,452035,46095,125289127,41863,0.9075,0.9152,0.9113,0.0917
2063.0079283714294,2021-01-04-03:19:54,452482,44021,125291201,41416,0.9113,0.9161,0.9137,0.0887
2145.8510348796844,2021-01-04-03:21:17,456874,42677,125292545,37024,0.9146,0.925,0.9198,0.0825
2228.8030581474304,2021-01-04-03:22:39,457151,53656,125281566,36747,0.895,0.9256,0.91,0.0929
2311.7444338798523,2021-01-04-03:24:02,458156,48053,125287169,35742,0.9051,0.9276,0.9162,0.0859
2394.607675552368,2021-01-04-03:25:25,450578,39087,125296135,43320,0.9202,0.9123,0.9162,0.0865
2477.6256964206696,2021-01-04-03:26:48,454475,41716,125293506,39423,0.9159,0.9202,0.918,0.0835
2560.5406155586243,2021-01-04-03:28:11,462082,48775,125286447,31816,0.9045,0.9356,0.9198,0.0819
2643.5017368793488,2021-01-04-03:29:34,457647,39621,125295601,36251,0.9203,0.9266,0.9235,0.0787
2726.3613834381104,2021-01-04-03:30:57,458632,44766,125290456,35266,0.9111,0.9286,0.9198,0.0827
2809.1462247371674,2021-01-04-03:32:20,459241,39658,125295564,34657,0.9205,0.9298,0.9251,0.0762
2892.029709815979,2021-01-04-03:33:43,463231,39516,125295706,30667,0.9214,0.9379,0.9296,0.0728
2974.9962215423584,2021-01-04-03:35:06,461345,36294,125298928,32553,0.9271,0.9341,0.9306,0.0712
3057.9718017578125,2021-01-04-03:36:29,453478,46912,125288310,40420,0.9062,0.9182,0.9122,0.0909
3141.0794372558594,2021-01-04-03:37:52,450170,44471,125290751,43728,0.9101,0.9115,0.9108,0.092
3224.0522730350494,2021-01-04-03:39:15,455392,47547,125287675,38506,0.9055,0.922,0.9137,0.0877
3307.0051460266113,2021-01-04-03:40:38,457431,43336,125291886,36467,0.9135,0.9262,0.9198,0.0824
3390.0607764720917,2021-01-04-03:42:01,459181,41645,125293577,34717,0.9168,0.9297,0.9232,0.0788
3472.969292163849,2021-01-04-03:43:24,460597,41727,125293495,33301,0.9169,0.9326,0.9247,0.0773
3555.853191137314,2021-01-04-03:44:47,457619,33856,125301366,36279,0.9311,0.9265,0.9288,0.0728
3638.744600057602,2021-01-04-03:46:09,463382,41176,125294046,30516,0.9184,0.9382,0.9282,0.0741
3721.7389590740204,2021-01-04-03:47:32,460180,38214,125297008,33718,0.9233,0.9317,0.9275,0.0738
3804.738753557205,2021-01-04-03:48:55,461614,39118,125296104,32284,0.9219,0.9346,0.9282,0.0743
3887.567411661148,2021-01-04-03:50:18,458756,33968,125301254,35142,0.9311,0.9288,0.93,0.072
