seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
9.628228664398193,2020-12-30-11:15:00,9509,1542833,25088444,97902,0.0061,0.0885,0.0115,1.2551
20.466002225875854,2020-12-30-11:15:11,0,0,26631277,107411,nan,nan,nan,1.0557
31.24624514579773,2020-12-30-11:15:22,0,0,26631277,107411,nan,nan,nan,1.0394
41.96083426475525,2020-12-30-11:15:32,0,0,26631277,107411,nan,nan,nan,1.0349
52.742011070251465,2020-12-30-11:15:43,0,0,26631277,107411,nan,nan,nan,1.0131
63.45759201049805,2020-12-30-11:15:54,0,0,26631277,107411,nan,nan,nan,1.0026
74.2333345413208,2020-12-30-11:16:05,0,0,26631277,107411,nan,nan,nan,0.999
84.97235035896301,2020-12-30-11:16:15,0,0,26631277,107411,nan,nan,nan,0.9254
95.83437418937683,2020-12-30-11:16:26,0,0,26631277,107411,nan,nan,nan,0.8843
106.67164182662964,2020-12-30-11:16:37,7432,4479,26626798,99979,0.624,0.0692,0.1246,0.8129
117.53918695449829,2020-12-30-11:16:48,85931,67295,26563982,21480,0.5608,0.8,0.6594,0.6916
128.30315446853638,2020-12-30-11:16:59,92037,68509,26562768,15374,0.5733,0.8569,0.687,0.559
139.04062795639038,2020-12-30-11:17:09,83876,57365,26573912,23535,0.5939,0.7809,0.6746,0.5342
149.91159224510193,2020-12-30-11:17:20,88905,45311,26585966,18506,0.6624,0.8277,0.7359,0.425
160.64591550827026,2020-12-30-11:17:31,86726,38087,26593190,20685,0.6948,0.8074,0.7469,0.3802
171.39912629127502,2020-12-30-11:17:42,83796,31937,26599340,23615,0.724,0.7801,0.751,0.3358
182.27205157279968,2020-12-30-11:17:53,86101,28209,26603068,21310,0.7532,0.8016,0.7767,0.3006
193.10091948509216,2020-12-30-11:18:03,86001,30853,26600424,21410,0.736,0.8007,0.767,0.2838
203.95480847358704,2020-12-30-11:18:14,84890,19770,26611507,22521,0.8111,0.7903,0.8006,0.254
214.80394315719604,2020-12-30-11:18:25,94555,44702,26586575,12856,0.679,0.8803,0.7667,0.2538
225.65943574905396,2020-12-30-11:18:36,84403,18569,26612708,23008,0.8197,0.7858,0.8024,0.229
236.42461943626404,2020-12-30-11:18:47,90205,26700,26604577,17206,0.7716,0.8398,0.8043,0.2236
247.17485213279724,2020-12-30-11:18:58,90148,23818,26607459,17263,0.791,0.8393,0.8144,0.2138
258.0230300426483,2020-12-30-11:19:08,90391,17698,26613579,17020,0.8363,0.8415,0.8389,0.1887
