seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
72.5335967540741,2021-01-01-18:59:45,927536,6714362,116211490,1975732,0.1214,0.3195,0.1759,0.9214
155.37160325050354,2021-01-01-19:01:08,2359304,1237546,121688306,543964,0.6559,0.8126,0.7259,0.4832
238.16579914093018,2021-01-01-19:02:31,2556564,543167,122382685,346704,0.8248,0.8806,0.8518,0.2457
320.8724446296692,2021-01-01-19:03:53,2511361,418908,122506944,391907,0.857,0.865,0.861,0.1864
403.612872838974,2021-01-01-19:05:16,2589250,335356,122590496,314018,0.8853,0.8918,0.8886,0.1393
486.3364670276642,2021-01-01-19:06:39,2574360,252138,122673714,328908,0.9108,0.8867,0.8986,0.1244
569.2066304683685,2021-01-01-19:08:02,2634134,285399,122640453,269134,0.9022,0.9073,0.9048,0.1144
652.0941202640533,2021-01-01-19:09:25,2660673,212039,122713813,242595,0.9262,0.9164,0.9213,0.094
734.9538860321045,2021-01-01-19:10:47,2678084,278876,122646976,225184,0.9057,0.9224,0.914,0.1007
817.8468942642212,2021-01-01-19:12:10,2658959,217879,122707973,244309,0.9243,0.9159,0.92,0.0923
900.7043876647949,2021-01-01-19:13:33,2657580,193822,122732030,245688,0.932,0.9154,0.9236,0.0878
983.3649506568909,2021-01-01-19:14:56,2690118,238231,122687621,213150,0.9186,0.9266,0.9226,0.0881
1066.2873396873474,2021-01-01-19:16:19,2658782,203176,122722676,244486,0.929,0.9158,0.9224,0.0885
1149.2455677986145,2021-01-01-19:17:42,2698034,225226,122700626,205234,0.923,0.9293,0.9261,0.0842
1232.0727889537811,2021-01-01-19:19:05,2724558,228716,122697136,178710,0.9226,0.9384,0.9304,0.079
1315.0124580860138,2021-01-01-19:20:27,2705473,188379,122737473,197795,0.9349,0.9319,0.9334,0.0746
1398.0063252449036,2021-01-01-19:21:50,2715442,168970,122756882,187826,0.9414,0.9353,0.9384,0.0699
1481.092768907547,2021-01-01-19:23:14,2728902,221824,122704028,174366,0.9248,0.9399,0.9323,0.0752
1564.0399904251099,2021-01-01-19:24:37,2730779,209217,122716635,172489,0.9288,0.9406,0.9347,0.0738
1647.0361199378967,2021-01-01-19:26:00,2718960,206714,122719138,184308,0.9293,0.9365,0.9329,0.0751
1729.960711479187,2021-01-01-19:27:22,2731521,180652,122745200,171747,0.938,0.9408,0.9394,0.0677
1812.7289855480194,2021-01-01-19:28:45,2734863,175347,122750505,168405,0.9397,0.942,0.9409,0.0669
1895.7354023456573,2021-01-01-19:30:08,2736418,161891,122763961,166850,0.9441,0.9425,0.9433,0.0636
1978.602443933487,2021-01-01-19:31:31,2744292,171381,122754471,158976,0.9412,0.9452,0.9432,0.0635
2061.4448137283325,2021-01-01-19:32:54,2736855,158064,122767788,166413,0.9454,0.9427,0.944,0.0621
2144.3135437965393,2021-01-01-19:34:17,2751531,182718,122743134,151737,0.9377,0.9477,0.9427,0.0639
2227.183765411377,2021-01-01-19:35:40,2745496,150240,122775612,157772,0.9481,0.9457,0.9469,0.0593
2309.949494600296,2021-01-01-19:37:02,2747866,185228,122740624,155402,0.9368,0.9465,0.9416,0.0652
2392.790687084198,2021-01-01-19:38:25,2759041,171630,122754222,144227,0.9414,0.9503,0.9459,0.0603
2475.762537240982,2021-01-01-19:39:48,2762942,158971,122766881,140326,0.9456,0.9517,0.9486,0.0571
2558.6492364406586,2021-01-01-19:41:11,2753679,146877,122778975,149589,0.9494,0.9485,0.9489,0.0563
2641.488787651062,2021-01-01-19:42:34,2762744,140822,122785030,140524,0.9515,0.9516,0.9515,0.0535
2724.4751381874084,2021-01-01-19:43:57,2756364,150707,122775145,146904,0.9482,0.9494,0.9488,0.0566
2807.3744978904724,2021-01-01-19:45:20,2743695,136231,122789621,159573,0.9527,0.945,0.9489,0.0563
2890.3231098651886,2021-01-01-19:46:43,2775050,172724,122753128,128218,0.9414,0.9558,0.9486,0.0566
2973.2136421203613,2021-01-01-19:48:06,2762441,158058,122767794,140827,0.9459,0.9515,0.9487,0.0571
3056.0659370422363,2021-01-01-19:49:29,2745185,135153,122790699,158083,0.9531,0.9455,0.9493,0.0561
3138.8610031604767,2021-01-01-19:50:51,2755497,155393,122770459,147771,0.9466,0.9491,0.9479,0.0576
3221.796091556549,2021-01-01-19:52:14,2750613,145815,122780037,152655,0.9497,0.9474,0.9485,0.0571
3304.547831296921,2021-01-01-19:53:37,2778243,154011,122771841,125025,0.9475,0.9569,0.9522,0.0523
3387.3196370601654,2021-01-01-19:55:00,2775244,129896,122795956,128024,0.9553,0.9559,0.9556,0.0491
3470.0420660972595,2021-01-01-19:56:23,2768597,138181,122787671,134671,0.9525,0.9536,0.953,0.0519
3552.73069190979,2021-01-01-19:57:45,2772808,149425,122776427,130460,0.9489,0.9551,0.952,0.0528
3635.3778200149536,2021-01-01-19:59:08,2770936,138448,122787404,132332,0.9524,0.9544,0.9534,0.0513
3718.1559019088745,2021-01-01-20:00:31,2773144,126100,122799752,130124,0.9565,0.9552,0.9558,0.0488
3800.8127081394196,2021-01-01-20:01:53,2781057,139554,122786298,122211,0.9522,0.9579,0.9551,0.0495
3883.624043226242,2021-01-01-20:03:16,2769424,130772,122795080,133844,0.9549,0.9539,0.9544,0.0501
3966.450698852539,2021-01-01-20:04:39,2774689,139324,122786528,128579,0.9522,0.9557,0.9539,0.0508
4049.192016839981,2021-01-01-20:06:02,2782527,120216,122805636,120741,0.9586,0.9584,0.9585,0.0456
4132.06170964241,2021-01-01-20:07:25,2781160,123262,122802590,122108,0.9576,0.9579,0.9578,0.0466
4214.785757303238,2021-01-01-20:08:47,2774267,138423,122787429,129001,0.9525,0.9556,0.954,0.0507
4297.525417566299,2021-01-01-20:10:10,2770650,120157,122805695,132618,0.9584,0.9543,0.9564,0.0478
4380.181963443756,2021-01-01-20:11:33,2788394,148780,122777072,114874,0.9493,0.9604,0.9549,0.05
4462.983751773834,2021-01-01-20:12:55,2767494,110677,122815175,135774,0.9615,0.9532,0.9574,0.0468
4545.593129396439,2021-01-01-20:14:18,2789447,119444,122806408,113821,0.9589,0.9608,0.9599,0.0442
4628.438773870468,2021-01-01-20:15:41,2799601,126135,122799717,103667,0.9569,0.9643,0.9606,0.0433
4711.240032196045,2021-01-01-20:17:04,2794313,110766,122815086,108955,0.9619,0.9625,0.9622,0.0416
4793.82457280159,2021-01-01-20:18:26,2798035,121786,122804066,105233,0.9583,0.9638,0.961,0.0432
4876.6001443862915,2021-01-01-20:19:49,2794623,114413,122811439,108645,0.9607,0.9626,0.9616,0.0424
4959.323385953903,2021-01-01-20:21:12,2790946,111147,122814705,112322,0.9617,0.9613,0.9615,0.0422
5042.094282865524,2021-01-01-20:22:35,2805925,118745,122807107,97343,0.9594,0.9665,0.9629,0.0408
5124.887182712555,2021-01-01-20:23:57,2790033,113217,122812635,113235,0.961,0.961,0.961,0.043
5207.556715488434,2021-01-01-20:25:20,2795148,119470,122806382,108120,0.959,0.9628,0.9609,0.0429
5290.167045354843,2021-01-01-20:26:43,2794053,115140,122810712,109215,0.9604,0.9624,0.9614,0.0422
5372.842020511627,2021-01-01-20:28:05,2797681,109490,122816362,105587,0.9623,0.9636,0.963,0.0406
5455.545385599136,2021-01-01-20:29:28,2806934,119084,122806768,96334,0.9593,0.9668,0.963,0.0404
5538.176650047302,2021-01-01-20:30:51,2800041,102804,122823048,103227,0.9646,0.9644,0.9645,0.0391
