seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
9.324286460876465,2020-12-31-17:03:54,8037,2575027,20926514,83382,0.0031,0.0879,0.006,1.1482
19.512436389923096,2020-12-31-17:04:04,0,0,23501541,91419,nan,nan,nan,1.0303
29.781839847564697,2020-12-31-17:04:14,901,6667,23494874,90518,0.1191,0.0099,0.0182,1.0085
40.43996262550354,2020-12-31-17:04:25,36217,97018,23404523,55202,0.2718,0.3962,0.3224,0.9847
51.204015493392944,2020-12-31-17:04:35,75175,266528,23235013,16244,0.22,0.8223,0.3471,0.9507
62.04793643951416,2020-12-31-17:04:46,80177,126613,23374928,11242,0.3877,0.877,0.5377,0.9145
72.98681712150574,2020-12-31-17:04:57,83158,108480,23393061,8261,0.4339,0.9096,0.5876,0.8858
83.66149353981018,2020-12-31-17:05:08,82950,69809,23431732,8469,0.543,0.9074,0.6794,0.8533
94.41546607017517,2020-12-31-17:05:19,85102,73056,23428485,6317,0.5381,0.9309,0.682,0.8187
105.18796133995056,2020-12-31-17:05:29,85320,78629,23422912,6099,0.5204,0.9333,0.6682,0.7829
115.8975739479065,2020-12-31-17:05:40,84404,76504,23425037,7015,0.5245,0.9233,0.669,0.7463
126.55717444419861,2020-12-31-17:05:51,79260,49726,23451815,12159,0.6145,0.867,0.7192,0.7045
137.20287251472473,2020-12-31-17:06:01,80679,71212,23430329,10740,0.5312,0.8825,0.6632,0.6684
148.05250668525696,2020-12-31-17:06:12,84171,72077,23429464,7248,0.5387,0.9207,0.6797,0.6077
158.6941363811493,2020-12-31-17:06:23,75875,30315,23471226,15544,0.7145,0.83,0.7679,0.5448
169.25199580192566,2020-12-31-17:06:34,80767,36613,23464928,10652,0.6881,0.8835,0.7736,0.4791
180.02713584899902,2020-12-31-17:06:44,77070,31786,23469755,14349,0.708,0.843,0.7696,0.4441
190.63703083992004,2020-12-31-17:06:55,81670,39813,23461728,9749,0.6723,0.8934,0.7672,0.3979
201.17488145828247,2020-12-31-17:07:05,75479,21817,23479724,15940,0.7758,0.8256,0.7999,0.3536
211.68799948692322,2020-12-31-17:07:16,78504,23307,23478234,12915,0.7711,0.8587,0.8125,0.3101
222.2637870311737,2020-12-31-17:07:27,80369,23447,23478094,11050,0.7741,0.8791,0.8233,0.2771
232.8700065612793,2020-12-31-17:07:37,78459,20263,23481278,12960,0.7947,0.8582,0.8253,0.2577
243.38212275505066,2020-12-31-17:07:48,77783,15779,23485762,13636,0.8314,0.8508,0.841,0.23
253.93525171279907,2020-12-31-17:07:58,80584,18308,23483233,10835,0.8149,0.8815,0.8469,0.2098
264.43719720840454,2020-12-31-17:08:09,78574,13398,23488143,12845,0.8543,0.8595,0.8569,0.1944
274.9729266166687,2020-12-31-17:08:19,80224,17814,23483727,11195,0.8183,0.8775,0.8469,0.1948
285.36821007728577,2020-12-31-17:08:30,78448,13516,23488025,12971,0.853,0.8581,0.8556,0.1833
295.81672835350037,2020-12-31-17:08:40,78528,16041,23485500,12891,0.8304,0.859,0.8444,0.1878
306.270929813385,2020-12-31-17:08:51,82890,15843,23485698,8529,0.8395,0.9067,0.8718,0.1579
316.83222246170044,2020-12-31-17:09:01,80384,11199,23490342,11035,0.8777,0.8793,0.8785,0.1489
327.3203022480011,2020-12-31-17:09:12,82067,12831,23488710,9352,0.8648,0.8977,0.8809,0.1439
337.7664875984192,2020-12-31-17:09:22,83163,12958,23488583,8256,0.8652,0.9097,0.8869,0.1372
348.2039358615875,2020-12-31-17:09:32,81466,9600,23491941,9953,0.8946,0.8911,0.8929,0.1292
358.64385318756104,2020-12-31-17:09:43,84323,13284,23488257,7096,0.8639,0.9224,0.8922,0.1279
369.0515503883362,2020-12-31-17:09:53,80826,8321,23493220,10593,0.9067,0.8841,0.8953,0.1237
379.3686685562134,2020-12-31-17:10:04,85044,15541,23486000,6375,0.8455,0.9303,0.8859,0.1301
389.82127833366394,2020-12-31-17:10:14,81529,7891,23493650,9890,0.9118,0.8918,0.9017,0.115
400.2582538127899,2020-12-31-17:10:25,85223,11985,23489556,6196,0.8767,0.9322,0.9036,0.1122
410.66864705085754,2020-12-31-17:10:35,82206,7551,23493990,9213,0.9159,0.8992,0.9075,0.1077
421.05614829063416,2020-12-31-17:10:45,84865,10585,23490956,6554,0.8891,0.9283,0.9083,0.1065
431.4873378276825,2020-12-31-17:10:56,83851,8245,23493296,7568,0.9105,0.9172,0.9138,0.1006
441.9240117073059,2020-12-31-17:11:06,84694,9454,23492087,6725,0.8996,0.9264,0.9128,0.1005
452.306681394577,2020-12-31-17:11:17,85502,8930,23492611,5917,0.9054,0.9353,0.9201,0.0929
462.72469544410706,2020-12-31-17:11:27,83269,8100,23493441,8150,0.9113,0.9109,0.9111,0.1011
473.1083800792694,2020-12-31-17:11:37,83822,6592,23494949,7597,0.9271,0.9169,0.922,0.0899
483.49022936820984,2020-12-31-17:11:48,85717,7991,23493550,5702,0.9147,0.9376,0.926,0.0856
493.8586354255676,2020-12-31-17:11:58,85373,8778,23492763,6046,0.9068,0.9339,0.9201,0.091
504.2250440120697,2020-12-31-17:12:08,82913,6082,23495459,8506,0.9317,0.907,0.9191,0.092
514.5377068519592,2020-12-31-17:12:19,84987,8749,23492792,6432,0.9067,0.9296,0.918,0.0923
524.9046957492828,2020-12-31-17:12:29,84556,10010,23491531,6863,0.8941,0.9249,0.9093,0.1004
535.3449409008026,2020-12-31-17:12:40,83055,6267,23495274,8364,0.9298,0.9085,0.919,0.0909
545.7813799381256,2020-12-31-17:12:50,86454,10761,23490780,4965,0.8893,0.9457,0.9166,0.0925
556.2209782600403,2020-12-31-17:13:00,81827,5335,23496206,9592,0.9388,0.8951,0.9164,0.0933
566.5608899593353,2020-12-31-17:13:11,85246,10415,23491126,6173,0.8911,0.9325,0.9113,0.0977
577.0216450691223,2020-12-31-17:13:21,84129,7403,23494138,7290,0.9191,0.9203,0.9197,0.0886
587.4016165733337,2020-12-31-17:13:32,84537,6578,23494963,6882,0.9278,0.9247,0.9263,0.0822
597.7941327095032,2020-12-31-17:13:42,85171,7639,23493902,6248,0.9177,0.9317,0.9246,0.0838
608.1463234424591,2020-12-31-17:13:52,85926,7516,23494025,5493,0.9196,0.9399,0.9296,0.0786
618.5367996692657,2020-12-31-17:14:03,86418,7656,23493885,5001,0.9186,0.9453,0.9318,0.0766
628.9293646812439,2020-12-31-17:14:13,84496,4962,23496579,6923,0.9445,0.9243,0.9343,0.0736
639.2755379676819,2020-12-31-17:14:24,86898,7564,23493977,4521,0.9199,0.9505,0.935,0.0726
649.6636347770691,2020-12-31-17:14:34,85455,5111,23496430,5964,0.9436,0.9348,0.9391,0.068
660.1102528572083,2020-12-31-17:14:44,86302,5381,23496160,5117,0.9413,0.944,0.9427,0.0642
670.5548367500305,2020-12-31-17:14:55,86870,6244,23495297,4549,0.9329,0.9502,0.9415,0.0656
680.9294219017029,2020-12-31-17:15:05,86274,5778,23495763,5145,0.9372,0.9437,0.9405,0.0663
691.288660287857,2020-12-31-17:15:16,87160,5980,23495561,4259,0.9358,0.9534,0.9445,0.0621
701.7219059467316,2020-12-31-17:15:26,85697,4920,23496621,5722,0.9457,0.9374,0.9415,0.0648
712.0837073326111,2020-12-31-17:15:36,86678,6874,23494667,4741,0.9265,0.9481,0.9372,0.0694
722.5038888454437,2020-12-31-17:15:47,85750,5079,23496462,5669,0.9441,0.938,0.941,0.0648
732.9119946956635,2020-12-31-17:15:57,86954,7050,23494491,4465,0.925,0.9512,0.9379,0.0685
743.2974750995636,2020-12-31-17:16:08,86766,5785,23495756,4653,0.9375,0.9491,0.9433,0.0628
753.6604490280151,2020-12-31-17:16:18,85127,4256,23497285,6292,0.9524,0.9312,0.9417,0.0639
764.07861161232,2020-12-31-17:16:28,87765,6183,23495358,3654,0.9342,0.96,0.9469,0.0585
774.4543676376343,2020-12-31-17:16:39,86971,4951,23496590,4448,0.9461,0.9513,0.9487,0.0569
