seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
8.958992958068848,2020-12-30-02:15:38,14205,3325652,23305625,93206,0.0043,0.1322,0.0082,1.4334
19.608317613601685,2020-12-30-02:15:48,13,7836,26623441,107398,0.0017,0.0001,0.0002,1.0721
30.11180853843689,2020-12-30-02:15:59,0,36,26631241,107411,nan,nan,nan,1.0159
40.72936248779297,2020-12-30-02:16:09,1001,7898,26623379,106410,0.1125,0.0093,0.0172,0.9752
51.3762993812561,2020-12-30-02:16:20,15247,92556,26538721,92164,0.1414,0.142,0.1417,0.9311
61.9740777015686,2020-12-30-02:16:31,52801,391431,26239846,54610,0.1189,0.4916,0.1914,0.9173
72.63523721694946,2020-12-30-02:16:41,87788,259025,26372252,19623,0.2531,0.8173,0.3865,0.6643
83.24974822998047,2020-12-30-02:16:52,83367,74322,26556955,24044,0.5287,0.7761,0.6289,0.42
93.89698004722595,2020-12-30-02:17:03,74683,42853,26588424,32728,0.6354,0.6953,0.664,0.3735
104.55764579772949,2020-12-30-02:17:13,82668,30101,26601176,24743,0.7331,0.7696,0.7509,0.2771
115.16194295883179,2020-12-30-02:17:24,84227,29348,26601929,23184,0.7416,0.7842,0.7623,0.2598
125.84257340431213,2020-12-30-02:17:35,86983,30532,26600745,20428,0.7402,0.8098,0.7734,0.2496
136.49254488945007,2020-12-30-02:17:45,87119,29188,26602089,20292,0.749,0.8111,0.7788,0.2338
147.09986305236816,2020-12-30-02:17:56,88436,22846,26608431,18975,0.7947,0.8233,0.8088,0.1955
157.73249077796936,2020-12-30-02:18:06,89069,21002,26610275,18342,0.8092,0.8292,0.8191,0.1905
168.30736112594604,2020-12-30-02:18:17,91081,20249,26611028,16330,0.8181,0.848,0.8328,0.1758
178.94538950920105,2020-12-30-02:18:28,91252,20941,26610336,16159,0.8133,0.8496,0.8311,0.1781
189.46315956115723,2020-12-30-02:18:38,88506,20144,26611133,18905,0.8146,0.824,0.8193,0.1909
200.11479234695435,2020-12-30-02:18:49,91585,20931,26610346,15826,0.814,0.8527,0.8329,0.1772
210.86152267456055,2020-12-30-02:19:00,94641,22139,26609138,12770,0.8104,0.8811,0.8443,0.1583
221.54664158821106,2020-12-30-02:19:10,93133,17306,26613971,14278,0.8433,0.8671,0.855,0.1527
232.16644620895386,2020-12-30-02:19:21,95881,20621,26610656,11530,0.823,0.8927,0.8564,0.1502
242.8262140750885,2020-12-30-02:19:32,89769,20731,26610546,17642,0.8124,0.8358,0.8239,0.1829
253.48032307624817,2020-12-30-02:19:42,88157,14164,26617113,19254,0.8616,0.8207,0.8407,0.1716
264.09446930885315,2020-12-30-02:19:53,94146,14693,26616584,13265,0.865,0.8765,0.8707,0.1344
274.7850112915039,2020-12-30-02:20:03,95760,13855,26617422,11651,0.8736,0.8915,0.8825,0.1253
285.4547851085663,2020-12-30-02:20:14,93912,12819,26618458,13499,0.8799,0.8743,0.8771,0.1271
295.96354603767395,2020-12-30-02:20:25,94624,15284,26615993,12787,0.8609,0.881,0.8708,0.1361
306.6742534637451,2020-12-30-02:20:35,94773,12597,26618680,12638,0.8827,0.8823,0.8825,0.1231
