seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
8.988404035568237,2020-12-29-23:16:20,4922,3544148,23087129,102489,0.0014,0.0458,0.0027,1.4085
19.624731302261353,2020-12-29-23:16:31,0,7199,26624078,107411,nan,nan,nan,1.0744
30.262370109558105,2020-12-29-23:16:42,0,10,26631267,107411,nan,nan,nan,1.0364
40.861098766326904,2020-12-29-23:16:52,0,0,26631277,107411,nan,nan,nan,1.0199
51.50386714935303,2020-12-29-23:17:03,0,0,26631277,107411,nan,nan,nan,0.998
62.134645223617554,2020-12-29-23:17:13,26913,501915,26129362,80498,0.0509,0.2506,0.0846,0.9865
72.74091744422913,2020-12-29-23:17:24,58252,512512,26118765,49159,0.1021,0.5423,0.1718,0.9593
83.36586618423462,2020-12-29-23:17:35,48768,137667,26493610,58643,0.2616,0.454,0.3319,0.8733
93.89549851417542,2020-12-29-23:17:45,69276,95722,26535555,38135,0.4199,0.645,0.5086,0.5874
104.53683710098267,2020-12-29-23:17:56,66534,115742,26515535,40877,0.365,0.6194,0.4594,0.5748
115.17339658737183,2020-12-29-23:18:07,54117,106840,26524437,53294,0.3362,0.5038,0.4033,0.6268
125.82485222816467,2020-12-29-23:18:17,76843,54445,26576832,30568,0.5853,0.7154,0.6438,0.3909
136.44219255447388,2020-12-29-23:18:28,78692,37345,26593932,28719,0.6782,0.7326,0.7043,0.3393
147.01887226104736,2020-12-29-23:18:38,79030,45071,26586206,28381,0.6368,0.7358,0.6827,0.3353
157.7557487487793,2020-12-29-23:18:49,83388,35365,26595912,24023,0.7022,0.7763,0.7374,0.2776
168.3272352218628,2020-12-29-23:19:00,83412,33261,26598016,23999,0.7149,0.7766,0.7445,0.2735
178.89778923988342,2020-12-29-23:19:10,87836,38778,26592499,19575,0.6937,0.8178,0.7507,0.2608
189.51131534576416,2020-12-29-23:19:21,83846,26569,26604708,23565,0.7594,0.7806,0.7698,0.2375
200.13885974884033,2020-12-29-23:19:31,82843,27190,26604087,24568,0.7529,0.7713,0.762,0.249
210.61608242988586,2020-12-29-23:19:42,85924,29918,26601359,21487,0.7417,0.8,0.7697,0.2505
221.2124629020691,2020-12-29-23:19:53,84207,23726,26607551,23204,0.7802,0.784,0.7821,0.2427
231.86626052856445,2020-12-29-23:20:03,86746,25997,26605280,20665,0.7694,0.8076,0.788,0.242
242.36246490478516,2020-12-29-23:20:14,86794,26331,26604946,20617,0.7672,0.8081,0.7871,0.2263
252.97100448608398,2020-12-29-23:20:24,87144,28654,26602623,20267,0.7526,0.8113,0.7808,0.224
263.55251955986023,2020-12-29-23:20:35,87806,26397,26604880,19605,0.7689,0.8175,0.7924,0.2102
274.1533989906311,2020-12-29-23:20:45,87097,24146,26607131,20314,0.7829,0.8109,0.7967,0.2122
284.76477575302124,2020-12-29-23:20:56,86171,21088,26610189,21240,0.8034,0.8023,0.8028,0.2113
295.33208990097046,2020-12-29-23:21:07,86328,20350,26610927,21083,0.8092,0.8037,0.8065,0.2006
305.92662286758423,2020-12-29-23:21:17,87871,24722,26606555,19540,0.7804,0.8181,0.7988,0.2157
316.50327372550964,2020-12-29-23:21:28,85962,21134,26610143,21449,0.8027,0.8003,0.8015,0.2018
327.10377836227417,2020-12-29-23:21:38,88708,21879,26609398,18703,0.8022,0.8259,0.8138,0.1984
337.7326350212097,2020-12-29-23:21:49,87486,17928,26613349,19925,0.8299,0.8145,0.8221,0.1878
348.25757098197937,2020-12-29-23:22:00,89483,24054,26607223,17928,0.7881,0.8331,0.81,0.2057
358.8307375907898,2020-12-29-23:22:10,88223,21771,26609506,19188,0.8021,0.8214,0.8116,0.2019
369.4236001968384,2020-12-29-23:22:21,89710,24010,26607267,17701,0.7889,0.8352,0.8114,0.1981
380.1112630367279,2020-12-29-23:22:31,89774,18183,26613094,17637,0.8316,0.8358,0.8337,0.1723
390.71712613105774,2020-12-29-23:22:42,88218,16931,26614346,19193,0.839,0.8213,0.8301,0.1746
401.28225660324097,2020-12-29-23:22:53,91477,17517,26613760,15934,0.8393,0.8517,0.8454,0.1634
411.88760018348694,2020-12-29-23:23:03,92146,15926,26615351,15265,0.8526,0.8579,0.8553,0.1567
422.51753306388855,2020-12-29-23:23:14,92796,16956,26614321,14615,0.8455,0.8639,0.8546,0.1534
433.1513342857361,2020-12-29-23:23:24,92002,15225,26616052,15409,0.858,0.8565,0.8573,0.1549
443.83020305633545,2020-12-29-23:23:35,91694,14696,26616581,15717,0.8619,0.8537,0.8578,0.1561
454.4026720523834,2020-12-29-23:23:46,93613,14650,26616627,13798,0.8647,0.8715,0.8681,0.1432
465.05309009552,2020-12-29-23:23:56,95692,13966,26617311,11719,0.8726,0.8909,0.8817,0.125
475.7077877521515,2020-12-29-23:24:07,95585,13750,26617527,11826,0.8742,0.8899,0.882,0.1274
486.27405548095703,2020-12-29-23:24:18,93359,15378,26615899,14052,0.8586,0.8692,0.8638,0.1459
