seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
72.594899892807,2021-01-01-23:03:57,1428561,9341994,113583858,1474707,0.1326,0.4921,0.2089,0.9371
155.49011206626892,2021-01-01-23:05:20,2542973,1534918,121390934,360295,0.6236,0.8759,0.7285,0.5633
238.42692112922668,2021-01-01-23:06:43,2519211,742960,122182892,384057,0.7722,0.8677,0.8172,0.3465
321.2723231315613,2021-01-01-23:08:06,2537232,524136,122401716,366036,0.8288,0.8739,0.8508,0.2256
404.10943388938904,2021-01-01-23:09:29,2542128,376732,122549120,361140,0.8709,0.8756,0.8733,0.1707
486.82428193092346,2021-01-01-23:10:52,2607330,322608,122603244,295938,0.8899,0.8981,0.894,0.1368
569.6022667884827,2021-01-01-23:12:14,2621748,334785,122591067,281520,0.8868,0.903,0.8948,0.1298
652.3720545768738,2021-01-01-23:13:37,2644467,259141,122666711,258801,0.9108,0.9109,0.9108,0.1095
734.9604020118713,2021-01-01-23:15:00,2665483,223223,122702629,237785,0.9227,0.9181,0.9204,0.0961
817.6785621643066,2021-01-01-23:16:22,2670865,245517,122680335,232403,0.9158,0.92,0.9179,0.0976
900.5525572299957,2021-01-01-23:17:45,2697708,180452,122745400,205560,0.9373,0.9292,0.9332,0.0796
983.4330887794495,2021-01-01-23:19:08,2709300,211229,122714623,193968,0.9277,0.9332,0.9304,0.081
1066.3326482772827,2021-01-01-23:20:31,2725813,192519,122733333,177455,0.934,0.9389,0.9364,0.074
1149.171558856964,2021-01-01-23:21:54,2702214,178607,122747245,201054,0.938,0.9307,0.9344,0.0753
1231.9004046916962,2021-01-01-23:23:17,2720749,215003,122710849,182519,0.9268,0.9371,0.9319,0.0786
1314.6498272418976,2021-01-01-23:24:39,2704033,179901,122745951,199235,0.9376,0.9314,0.9345,0.0748
1397.457858800888,2021-01-01-23:26:02,2726120,216697,122709155,177148,0.9264,0.939,0.9326,0.0767
1480.3628017902374,2021-01-01-23:27:25,2735812,183339,122742513,167456,0.9372,0.9423,0.9398,0.0687
1563.0138504505157,2021-01-01-23:28:48,2709281,151727,122774125,193987,0.947,0.9332,0.94,0.0673
1645.7989566326141,2021-01-01-23:30:11,2736703,184513,122741339,166565,0.9368,0.9426,0.9397,0.0683
1728.666107416153,2021-01-01-23:31:33,2738235,182604,122743248,165033,0.9375,0.9432,0.9403,0.0668
