seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
72.86168718338013,2021-01-04-09:20:44,264673,4440054,120895168,229225,0.0563,0.5359,0.1018,0.9676
155.95438528060913,2021-01-04-09:22:07,419593,480319,124854903,74305,0.4663,0.8496,0.6021,0.75
238.95974469184875,2021-01-04-09:23:30,404707,241220,125094002,89191,0.6266,0.8194,0.7101,0.5093
322.03680086135864,2021-01-04-09:24:53,398714,172705,125162517,95184,0.6978,0.8073,0.7485,0.3459
405.09540605545044,2021-01-04-09:26:16,398341,137114,125198108,95557,0.7439,0.8065,0.774,0.2674
488.14015007019043,2021-01-04-09:27:39,388050,105470,125229752,105848,0.7863,0.7857,0.786,0.2453
571.3068079948425,2021-01-04-09:29:02,406384,103238,125231984,87514,0.7974,0.8228,0.8099,0.2086
654.4875359535217,2021-01-04-09:30:25,402608,104622,125230600,91290,0.7937,0.8152,0.8043,0.2098
737.6377518177032,2021-01-04-09:31:48,415750,107293,125227929,78148,0.7949,0.8418,0.8176,0.1944
820.7323749065399,2021-01-04-09:33:11,424564,71287,125263935,69334,0.8562,0.8596,0.8579,0.1527
903.7656061649323,2021-01-04-09:34:35,420818,68285,125266937,73080,0.8604,0.852,0.8562,0.1544
986.7542948722839,2021-01-04-09:35:58,430187,93301,125241921,63711,0.8218,0.871,0.8457,0.1615
1069.7485740184784,2021-01-04-09:37:21,429404,77023,125258199,64494,0.8479,0.8694,0.8585,0.1486
1152.7293441295624,2021-01-04-09:38:43,439764,69517,125265705,54134,0.8635,0.8904,0.8767,0.1309
1235.8334202766418,2021-01-04-09:40:07,435850,66732,125268490,58048,0.8672,0.8825,0.8748,0.1316
1318.9263186454773,2021-01-04-09:41:30,441449,58489,125276733,52449,0.883,0.8938,0.8884,0.118
1401.9155781269073,2021-01-04-09:42:53,442429,60358,125274864,51469,0.88,0.8958,0.8878,0.1178
1484.7587525844574,2021-01-04-09:44:16,437721,67053,125268169,56177,0.8672,0.8863,0.8766,0.1283
1567.8021783828735,2021-01-04-09:45:39,442273,62406,125272816,51625,0.8763,0.8955,0.8858,0.1197
1650.7815897464752,2021-01-04-09:47:02,432602,51152,125284070,61296,0.8943,0.8759,0.885,0.1198
1733.8963177204132,2021-01-04-09:48:25,451283,55983,125279239,42615,0.8896,0.9137,0.9015,0.1035
1816.8930203914642,2021-01-04-09:49:48,449387,44619,125290603,44511,0.9097,0.9099,0.9098,0.0945
1899.9793536663055,2021-01-04-09:51:11,455477,49541,125285681,38421,0.9019,0.9222,0.9119,0.0919
1983.024347782135,2021-01-04-09:52:34,449033,48301,125286921,44865,0.9029,0.9092,0.906,0.0977
2065.9591586589813,2021-01-04-09:53:57,454706,47046,125288176,39192,0.9062,0.9206,0.9134,0.0902
2148.8977224826813,2021-01-04-09:55:20,454838,41180,125294042,39060,0.917,0.9209,0.9189,0.0836
2231.907838821411,2021-01-04-09:56:43,457772,36420,125298802,36126,0.9263,0.9269,0.9266,0.0763
2315.018711566925,2021-01-04-09:58:06,460664,41174,125294048,33234,0.918,0.9327,0.9253,0.0779
2398.0019619464874,2021-01-04-09:59:29,460129,38211,125297011,33769,0.9233,0.9316,0.9275,0.0752
2481.0599377155304,2021-01-04-10:00:52,453118,42996,125292226,40780,0.9133,0.9174,0.9154,0.0877
2564.0659708976746,2021-01-04-10:02:15,460404,37782,125297440,33494,0.9242,0.9322,0.9282,0.0748
2647.083918094635,2021-01-04-10:03:38,460254,36360,125298862,33644,0.9268,0.9319,0.9293,0.0735
2730.1653423309326,2021-01-04-10:05:01,459503,37845,125297377,34395,0.9239,0.9304,0.9271,0.0748
2813.088128089905,2021-01-04-10:06:24,458128,34688,125300534,35770,0.9296,0.9276,0.9286,0.0738
2896.0860714912415,2021-01-04-10:07:47,462026,34033,125301189,31872,0.9314,0.9355,0.9334,0.0686
2979.1376988887787,2021-01-04-10:09:10,459598,31206,125304016,34300,0.9364,0.9306,0.9335,0.0687
3062.169677257538,2021-01-04-10:10:33,460219,33159,125302063,33679,0.9328,0.9318,0.9323,0.0695
3145.221396446228,2021-01-04-10:11:56,467448,33900,125301322,26450,0.9324,0.9464,0.9394,0.0628
3228.250952720642,2021-01-04-10:13:19,465701,30122,125305100,28197,0.9392,0.9429,0.9411,0.0607
3311.311735391617,2021-01-04-10:14:42,465711,28182,125307040,28187,0.9429,0.9429,0.9429,0.0591
3394.3415689468384,2021-01-04-10:16:05,467566,27670,125307552,26332,0.9441,0.9467,0.9454,0.0567
3477.254343509674,2021-01-04-10:17:28,462028,31438,125303784,31870,0.9363,0.9355,0.9359,0.066
3560.2037749290466,2021-01-04-10:18:51,463738,31746,125303476,30160,0.9359,0.9389,0.9374,0.0643
3643.2159259319305,2021-01-04-10:20:14,464979,32302,125302920,28919,0.935,0.9414,0.9382,0.0637
3726.17321228981,2021-01-04-10:21:37,462452,48792,125286430,31446,0.9046,0.9363,0.9202,0.0818
3809.2198412418365,2021-01-04-10:23:00,447741,38482,125296740,46157,0.9209,0.9065,0.9136,0.0887
3892.197231054306,2021-01-04-10:24:23,457954,42917,125292305,35944,0.9143,0.9272,0.9207,0.0811
3975.2450416088104,2021-01-04-10:25:46,460862,35757,125299465,33036,0.928,0.9331,0.9305,0.0714
4058.3462443351746,2021-01-04-10:27:09,460803,31593,125303629,33095,0.9358,0.933,0.9344,0.0673
4141.220361709595,2021-01-04-10:28:32,465302,30985,125304237,28596,0.9376,0.9421,0.9398,0.0621
4224.195030450821,2021-01-04-10:29:55,468978,31433,125303789,24920,0.9372,0.9495,0.9433,0.0581
4307.194544315338,2021-01-04-10:31:18,465934,27915,125307307,27964,0.9435,0.9434,0.9434,0.0576
4390.123612880707,2021-01-04-10:32:41,465482,27817,125307405,28416,0.9436,0.9425,0.943,0.0587
4472.986721038818,2021-01-04-10:34:04,467887,29911,125305311,26011,0.9399,0.9473,0.9436,0.0577
4556.06218624115,2021-01-04-10:35:27,469594,28936,125306286,24304,0.942,0.9508,0.9464,0.0554
4639.1196875572205,2021-01-04-10:36:50,469151,26989,125308233,24747,0.9456,0.9499,0.9477,0.054
4722.086054801941,2021-01-04-10:38:13,468800,28319,125306903,25098,0.943,0.9492,0.9461,0.0559
4805.163511514664,2021-01-04-10:39:36,468806,24639,125310583,25092,0.9501,0.9492,0.9496,0.0516
4888.139466047287,2021-01-04-10:40:59,471096,24182,125311040,22802,0.9512,0.9538,0.9525,0.0491
4971.205144882202,2021-01-04-10:42:22,470060,24788,125310434,23838,0.9499,0.9517,0.9508,0.0504
5054.376471042633,2021-01-04-10:43:45,471074,26184,125309038,22824,0.9473,0.9538,0.9506,0.051
5137.389852762222,2021-01-04-10:45:08,466802,25154,125310068,27096,0.9489,0.9451,0.947,0.0547
5220.349903821945,2021-01-04-10:46:31,467698,27047,125308175,26200,0.9453,0.947,0.9461,0.0552
5303.380216360092,2021-01-04-10:47:54,469908,24418,125310804,23990,0.9506,0.9514,0.951,0.0502
5386.353575229645,2021-01-04-10:49:17,472015,24174,125311048,21883,0.9513,0.9557,0.9535,0.0483
5469.326306343079,2021-01-04-10:50:40,471747,24239,125310983,22151,0.9511,0.9552,0.9531,0.0485
5552.356281995773,2021-01-04-10:52:03,472726,22105,125313117,21172,0.9553,0.9571,0.9562,0.0454
5635.360001325607,2021-01-04-10:53:26,473572,21921,125313301,20326,0.9558,0.9588,0.9573,0.0441
