seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
72.45462608337402,2021-01-01-20:32:13,248571,5185636,117740216,2654697,0.0457,0.0856,0.0596,0.9458
155.25287103652954,2021-01-01-20:33:36,2096173,1032365,121893487,807095,0.67,0.722,0.695,0.6285
237.9221751689911,2021-01-01-20:34:59,2655845,783777,122142075,247423,0.7721,0.9148,0.8374,0.3609
320.79125785827637,2021-01-01-20:36:22,2610628,471147,122454705,292640,0.8471,0.8992,0.8724,0.222
403.71785974502563,2021-01-01-20:37:45,2594153,364513,122561339,309115,0.8768,0.8935,0.8851,0.1672
486.6965925693512,2021-01-01-20:39:08,2650323,362385,122563467,252945,0.8797,0.9129,0.896,0.14
569.3962860107422,2021-01-01-20:40:30,2635250,244757,122681095,268018,0.915,0.9077,0.9113,0.1145
652.1222531795502,2021-01-01-20:41:53,2680931,244639,122681213,222337,0.9164,0.9234,0.9199,0.1016
734.7588422298431,2021-01-01-20:43:16,2702264,245623,122680229,201004,0.9167,0.9308,0.9237,0.0943
817.5145530700684,2021-01-01-20:44:38,2697088,246050,122679802,206180,0.9164,0.929,0.9226,0.0928
900.2498466968536,2021-01-01-20:46:01,2685075,243335,122682517,218193,0.9169,0.9248,0.9209,0.0927
983.1020851135254,2021-01-01-20:47:24,2718479,207688,122718164,184789,0.929,0.9364,0.9327,0.0804
1065.8275210857391,2021-01-01-20:48:47,2726958,188687,122737165,176310,0.9353,0.9393,0.9373,0.0745
1148.6718153953552,2021-01-01-20:50:10,2723261,228696,122697156,180007,0.9225,0.938,0.9302,0.0811
1231.4866156578064,2021-01-01-20:51:32,2733018,205643,122720209,170250,0.93,0.9414,0.9357,0.0746
1314.369169473648,2021-01-01-20:52:55,2725759,169792,122756060,177509,0.9414,0.9389,0.9401,0.0691
1397.0737471580505,2021-01-01-20:54:18,2742187,184639,122741213,161081,0.9369,0.9445,0.9407,0.0679
1479.9526388645172,2021-01-01-20:55:41,2732748,159238,122766614,170520,0.9449,0.9413,0.9431,0.0653
1562.6642701625824,2021-01-01-20:57:04,2735804,168255,122757597,167464,0.9421,0.9423,0.9422,0.0662
1645.4114456176758,2021-01-01-20:58:26,2750353,173363,122752489,152915,0.9407,0.9473,0.944,0.0638
1728.0681767463684,2021-01-01-20:59:49,2750759,167230,122758622,152509,0.9427,0.9475,0.9451,0.062
1810.753568649292,2021-01-01-21:01:12,2747165,163499,122762353,156103,0.9438,0.9462,0.945,0.0619
1893.416711807251,2021-01-01-21:02:34,2751741,160413,122765439,151527,0.9449,0.9478,0.9464,0.0603
1976.1372802257538,2021-01-01-21:03:57,2750667,152239,122773613,152601,0.9476,0.9474,0.9475,0.059
2058.8301498889923,2021-01-01-21:05:20,2759147,151041,122774811,144121,0.9481,0.9504,0.9492,0.0569
2141.5368609428406,2021-01-01-21:06:43,2752021,141915,122783937,151247,0.951,0.9479,0.9494,0.0568
2224.316705942154,2021-01-01-21:08:05,2763092,181844,122744008,140176,0.9383,0.9517,0.9449,0.0615
2307.081472635269,2021-01-01-21:09:28,2736648,166935,122758917,166620,0.9425,0.9426,0.9426,0.0643
2389.8901693820953,2021-01-01-21:10:51,2753218,157705,122768147,150050,0.9458,0.9483,0.9471,0.0592
2472.5609114170074,2021-01-01-21:12:14,2759599,149059,122776793,143669,0.9488,0.9505,0.9496,0.0559
2555.332330226898,2021-01-01-21:13:36,2772641,147759,122778093,130627,0.9494,0.955,0.9522,0.0531
2638.0803208351135,2021-01-01-21:14:59,2756825,133099,122792753,146443,0.9539,0.9496,0.9517,0.0537
2720.826669216156,2021-01-01-21:16:22,2768384,143285,122782567,134884,0.9508,0.9535,0.9522,0.0527
2803.5583596229553,2021-01-01-21:17:45,2776169,148735,122777117,127099,0.9491,0.9562,0.9527,0.0525
2886.3101031780243,2021-01-01-21:19:07,2758838,149810,122776042,144430,0.9485,0.9503,0.9494,0.0562
2968.9186651706696,2021-01-01-21:20:30,2752338,145224,122780628,150930,0.9499,0.948,0.9489,0.0564
3051.6189618110657,2021-01-01-21:21:53,2737794,150273,122775579,165474,0.948,0.943,0.9455,0.0602
3134.283625125885,2021-01-01-21:23:15,2763750,166487,122759365,139518,0.9432,0.9519,0.9475,0.0579
3216.9316482543945,2021-01-01-21:24:38,2769137,171803,122754049,134131,0.9416,0.9538,0.9477,0.058
3299.656460046768,2021-01-01-21:26:01,2756086,133070,122792782,147182,0.9539,0.9493,0.9516,0.0536
3382.41495347023,2021-01-01-21:27:23,2766529,155302,122770550,136739,0.9468,0.9529,0.9499,0.0555
3465.3026888370514,2021-01-01-21:28:46,2774458,135641,122790211,128810,0.9534,0.9556,0.9545,0.0504
3547.9820551872253,2021-01-01-21:30:09,2763394,131439,122794413,139874,0.9546,0.9518,0.9532,0.0518
3630.7313690185547,2021-01-01-21:31:32,2779912,134486,122791366,123356,0.9539,0.9575,0.9557,0.0491
3713.515243291855,2021-01-01-21:32:54,2793314,148266,122777586,109954,0.9496,0.9621,0.9558,0.0489
3796.3287296295166,2021-01-01-21:34:17,2762323,114115,122811737,140945,0.9603,0.9515,0.9559,0.0487
3879.0662446022034,2021-01-01-21:35:40,2788481,133486,122792366,114787,0.9543,0.9605,0.9574,0.0469
3961.880176782608,2021-01-01-21:37:03,2774073,119926,122805926,129195,0.9586,0.9555,0.957,0.0474
4044.5813829898834,2021-01-01-21:38:26,2777040,139972,122785880,126228,0.952,0.9565,0.9543,0.0508
4127.338004350662,2021-01-01-21:39:48,2781984,133539,122792313,121284,0.9542,0.9582,0.9562,0.048
4210.158006191254,2021-01-01-21:41:11,2775336,128048,122797804,127932,0.9559,0.9559,0.9559,0.0486
4292.745539188385,2021-01-01-21:42:34,2771535,132489,122793363,131733,0.9544,0.9546,0.9545,0.0503
4375.401792526245,2021-01-01-21:43:56,2795692,143132,122782720,107576,0.9513,0.9629,0.9571,0.0473
4458.156667947769,2021-01-01-21:45:19,2788065,117137,122808715,115203,0.9597,0.9603,0.96,0.0441
4540.880846738815,2021-01-01-21:46:42,2785082,108854,122816998,118186,0.9624,0.9593,0.9608,0.0432
4623.60851764679,2021-01-01-21:48:05,2796775,118007,122807845,106493,0.9595,0.9633,0.9614,0.0425
4706.355975389481,2021-01-01-21:49:27,2798757,111436,122814416,104511,0.9617,0.964,0.9629,0.0409
4789.029611349106,2021-01-01-21:50:50,2801654,111648,122814204,101614,0.9617,0.965,0.9633,0.0402
4871.717716932297,2021-01-01-21:52:13,2802561,105848,122820004,100707,0.9636,0.9653,0.9645,0.0388
4954.537705659866,2021-01-01-21:53:36,2795706,101314,122824538,107562,0.965,0.963,0.964,0.0399
5037.242837667465,2021-01-01-21:54:58,2805820,108928,122816924,97448,0.9626,0.9664,0.9645,0.039
5120.051374912262,2021-01-01-21:56:21,2797257,101984,122823868,106011,0.9648,0.9635,0.9642,0.0394
5202.845387935638,2021-01-01-21:57:44,2807963,110217,122815635,95305,0.9622,0.9672,0.9647,0.0388
5285.663372755051,2021-01-01-21:59:07,2806768,99101,122826751,96500,0.9659,0.9668,0.9663,0.037
5368.522715091705,2021-01-01-22:00:29,2805969,102274,122823578,97299,0.9648,0.9665,0.9657,0.0378
5451.197058200836,2021-01-01-22:01:52,2798689,102123,122823729,104579,0.9648,0.964,0.9644,0.0394
