seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
9.600449085235596,2020-12-30-15:47:08,18529,7080379,19550898,88882,0.0026,0.1725,0.0051,1.1578
20.448668956756592,2020-12-30-15:47:18,0,3018,26628259,107411,nan,nan,nan,1.05
31.31420636177063,2020-12-30-15:47:29,0,191,26631086,107411,nan,nan,nan,1.034
42.14966130256653,2020-12-30-15:47:40,42971,147602,26483675,64440,0.2255,0.4001,0.2884,1.0152
53.015687704086304,2020-12-30-15:47:51,42,80294,26550983,107369,0.0005,0.0004,0.0004,1.0199
63.87471079826355,2020-12-30-15:48:02,87148,554201,26077076,20263,0.1359,0.8114,0.2328,0.9797
74.78102469444275,2020-12-30-15:48:13,88159,160301,26470976,19252,0.3548,0.8208,0.4955,0.9404
85.64134097099304,2020-12-30-15:48:24,94213,223526,26407751,13198,0.2965,0.8771,0.4432,0.9172
96.4668300151825,2020-12-30-15:48:34,99680,142771,26488506,7731,0.4111,0.928,0.5698,0.8748
107.39360404014587,2020-12-30-15:48:45,97201,119292,26511985,10210,0.449,0.9049,0.6002,0.8385
118.3224081993103,2020-12-30-15:48:56,98471,82673,26548604,8940,0.5436,0.9168,0.6825,0.7898
129.18462896347046,2020-12-30-15:49:07,97213,69008,26562269,10198,0.5848,0.9051,0.7105,0.727
139.91493725776672,2020-12-30-15:49:18,97441,80401,26550876,9970,0.5479,0.9072,0.6832,0.6799
150.87974905967712,2020-12-30-15:49:29,96069,60332,26570945,11342,0.6142,0.8944,0.7283,0.6094
161.7577247619629,2020-12-30-15:49:40,91778,38656,26592621,15633,0.7036,0.8545,0.7717,0.5398
172.62183809280396,2020-12-30-15:49:51,91393,34119,26597158,16018,0.7282,0.8509,0.7847,0.4778
183.39237999916077,2020-12-30-15:50:01,92657,35453,26595824,14754,0.7233,0.8626,0.7868,0.4064
194.23940777778625,2020-12-30-15:50:12,93943,34113,26597164,13468,0.7336,0.8746,0.7979,0.3634
205.0731213092804,2020-12-30-15:50:23,93137,32222,26599055,14274,0.743,0.8671,0.8002,0.3197
215.91849946975708,2020-12-30-15:50:34,86661,24383,26606894,20750,0.7804,0.8068,0.7934,0.3177
226.78316354751587,2020-12-30-15:50:45,88743,22419,26608858,18668,0.7983,0.8262,0.812,0.2626
237.7279815673828,2020-12-30-15:50:56,87504,24003,26607274,19907,0.7847,0.8147,0.7994,0.2689
248.5855610370636,2020-12-30-15:51:07,87107,18400,26612877,20304,0.8256,0.811,0.8182,0.2428
259.6526343822479,2020-12-30-15:51:18,92934,25202,26606075,14477,0.7867,0.8652,0.8241,0.2176
270.50700640678406,2020-12-30-15:51:28,93945,26091,26605186,13466,0.7826,0.8746,0.8261,0.1989
281.36478304862976,2020-12-30-15:51:39,90230,12736,26618541,17181,0.8763,0.84,0.8578,0.1778
292.2034478187561,2020-12-30-15:51:50,92654,20836,26610441,14757,0.8164,0.8626,0.8389,0.1803
303.05880331993103,2020-12-30-15:52:01,93972,20410,26610867,13439,0.8216,0.8749,0.8474,0.1799
313.921505689621,2020-12-30-15:52:12,93748,20312,26610965,13663,0.8219,0.8728,0.8466,0.1782
324.80555534362793,2020-12-30-15:52:23,90919,16250,26615027,16492,0.8484,0.8465,0.8474,0.181
335.6569519042969,2020-12-30-15:52:34,90208,13879,26617398,17203,0.8667,0.8398,0.853,0.1558
346.56580924987793,2020-12-30-15:52:45,98751,23023,26608254,8660,0.8109,0.9194,0.8618,0.1552
357.42204570770264,2020-12-30-15:52:55,92303,10970,26620307,15108,0.8938,0.8593,0.8762,0.147
368.1875398159027,2020-12-30-15:53:06,97396,17049,26614228,10015,0.851,0.9068,0.878,0.1311
379.05991315841675,2020-12-30-15:53:17,94184,10453,26620824,13227,0.9001,0.8769,0.8883,0.1234
389.92426466941833,2020-12-30-15:53:28,97976,14496,26616781,9435,0.8711,0.9122,0.8912,0.1222
400.75639510154724,2020-12-30-15:53:39,92728,9824,26621453,14683,0.9042,0.8633,0.8833,0.1281
411.60294938087463,2020-12-30-15:53:50,96724,15644,26615633,10687,0.8608,0.9005,0.8802,0.1301
422.47309732437134,2020-12-30-15:54:00,95089,10997,26620280,12322,0.8963,0.8853,0.8908,0.1144
433.340060710907,2020-12-30-15:54:11,97384,13174,26618103,10027,0.8808,0.9066,0.8936,0.1142
444.1722893714905,2020-12-30-15:54:22,96817,11104,26620173,10594,0.8971,0.9014,0.8992,0.11
455.03351402282715,2020-12-30-15:54:33,98448,13798,26617479,8963,0.8771,0.9166,0.8964,0.1078
