seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
9.597679138183594,2020-12-30-16:14:59,29009,7016229,19615048,78402,0.0041,0.2701,0.0081,1.1315
20.45852828025818,2020-12-30-16:15:10,11905,12273,26619004,95506,0.4924,0.1108,0.1809,0.9938
31.377605199813843,2020-12-30-16:15:21,96484,208546,26422731,10927,0.3163,0.8983,0.4679,0.9417
42.150354623794556,2020-12-30-16:15:32,99002,155450,26475827,8409,0.3891,0.9217,0.5472,0.9025
53.0409939289093,2020-12-30-16:15:43,100312,134962,26496315,7099,0.4264,0.9339,0.5854,0.8651
63.95491409301758,2020-12-30-16:15:54,97003,90183,26541094,10408,0.5182,0.9031,0.6585,0.814
74.83751797676086,2020-12-30-16:16:05,100125,101401,26529876,7286,0.4968,0.9322,0.6482,0.7749
85.77596807479858,2020-12-30-16:16:16,98514,77348,26553929,8897,0.5602,0.9172,0.6955,0.7071
96.62898302078247,2020-12-30-16:16:26,95010,48422,26582855,12401,0.6624,0.8845,0.7575,0.6365
107.4889829158783,2020-12-30-16:16:37,95466,58705,26572572,11945,0.6192,0.8888,0.7299,0.5811
118.33767938613892,2020-12-30-16:16:48,96901,52604,26578673,10510,0.6481,0.9022,0.7543,0.5016
129.20423102378845,2020-12-30-16:16:59,91930,28360,26602917,15481,0.7642,0.8559,0.8075,0.4305
140.05805039405823,2020-12-30-16:17:10,95049,28337,26602940,12362,0.7703,0.8849,0.8237,0.3612
150.90914273262024,2020-12-30-16:17:21,93123,25002,26606275,14288,0.7883,0.867,0.8258,0.3221
161.75669884681702,2020-12-30-16:17:32,86854,22668,26608609,20557,0.793,0.8086,0.8007,0.3141
172.62179279327393,2020-12-30-16:17:42,94275,26852,26604425,13136,0.7783,0.8777,0.825,0.2605
183.47651839256287,2020-12-30-16:17:53,90809,23921,26607356,16602,0.7915,0.8454,0.8176,0.2575
194.32332944869995,2020-12-30-16:18:04,89190,17623,26613654,18221,0.835,0.8304,0.8327,0.2243
205.17721319198608,2020-12-30-16:18:15,91582,23750,26607527,15829,0.7941,0.8526,0.8223,0.22
216.02866864204407,2020-12-30-16:18:26,93324,17763,26613514,14087,0.8401,0.8688,0.8542,0.183
226.88675165176392,2020-12-30-16:18:37,93333,15932,26615345,14078,0.8542,0.8689,0.8615,0.1739
237.77418088912964,2020-12-30-16:18:48,95555,15212,26616065,11856,0.8627,0.8896,0.8759,0.1524
248.58779072761536,2020-12-30-16:18:58,89160,8952,26622325,18251,0.9088,0.8301,0.8676,0.1559
259.4483959674835,2020-12-30-16:19:09,98798,20186,26611091,8613,0.8303,0.9198,0.8728,0.1516
270.31752347946167,2020-12-30-16:19:20,97216,15476,26615801,10195,0.8627,0.9051,0.8834,0.1434
281.1555390357971,2020-12-30-16:19:31,96184,12778,26618499,11227,0.8827,0.8955,0.8891,0.1357
292.0244560241699,2020-12-30-16:19:42,98685,14944,26616333,8726,0.8685,0.9188,0.8929,0.1247
302.87108540534973,2020-12-30-16:19:53,93232,8083,26623194,14179,0.9202,0.868,0.8933,0.1239
313.7162368297577,2020-12-30-16:20:03,100375,19375,26611902,7036,0.8382,0.9345,0.8837,0.1329
324.5824201107025,2020-12-30-16:20:14,94019,9819,26621458,13392,0.9054,0.8753,0.8901,0.1253
335.41177892684937,2020-12-30-16:20:25,100668,16279,26614998,6743,0.8608,0.9372,0.8974,0.1209
346.29811573028564,2020-12-30-16:20:36,94891,8614,26622663,12520,0.9168,0.8834,0.8998,0.1152
357.13141655921936,2020-12-30-16:20:47,99397,17911,26613366,8014,0.8473,0.9254,0.8846,0.1268
367.9843409061432,2020-12-30-16:20:58,96425,10692,26620585,10986,0.9002,0.8977,0.899,0.115
378.84855031967163,2020-12-30-16:21:09,97184,8706,26622571,10227,0.9178,0.9048,0.9112,0.101
389.7027850151062,2020-12-30-16:21:19,99541,10972,26620305,7870,0.9007,0.9267,0.9135,0.1011
400.55704498291016,2020-12-30-16:21:30,98750,8567,26622710,8661,0.9202,0.9194,0.9198,0.0925
411.41810035705566,2020-12-30-16:21:41,99521,8134,26623143,7890,0.9244,0.9265,0.9255,0.0872
422.26578426361084,2020-12-30-16:21:52,100450,9258,26622019,6961,0.9156,0.9352,0.9253,0.0858
433.1176927089691,2020-12-30-16:22:03,100194,7833,26623444,7217,0.9275,0.9328,0.9301,0.0799
443.97850370407104,2020-12-30-16:22:14,98855,6670,26624607,8556,0.9368,0.9203,0.9285,0.082
454.8231670856476,2020-12-30-16:22:25,98795,7271,26624006,8616,0.9314,0.9198,0.9256,0.0859
465.6768002510071,2020-12-30-16:22:35,98621,8032,26623245,8790,0.9247,0.9182,0.9214,0.0887
476.5379889011383,2020-12-30-16:22:46,100463,8471,26622806,6948,0.9222,0.9353,0.9287,0.0826
487.37756633758545,2020-12-30-16:22:57,100934,9535,26621742,6477,0.9137,0.9397,0.9265,0.0845
498.2429578304291,2020-12-30-16:23:08,98132,7417,26623860,9279,0.9297,0.9136,0.9216,0.0856
509.03746151924133,2020-12-30-16:23:19,101798,12028,26619249,5613,0.8943,0.9477,0.9203,0.0874
519.9378364086151,2020-12-30-16:23:30,94896,4284,26626993,12515,0.9568,0.8835,0.9187,0.0869
530.707754611969,2020-12-30-16:23:40,103396,13724,26617553,4015,0.8828,0.9626,0.921,0.0857
541.641453742981,2020-12-30-16:23:51,98034,6014,26625263,9377,0.9422,0.9127,0.9272,0.0819
552.3969678878784,2020-12-30-16:24:02,101464,8485,26622792,5947,0.9228,0.9446,0.9336,0.0759
563.253758430481,2020-12-30-16:24:13,98967,6013,26625264,8444,0.9427,0.9214,0.9319,0.0749
574.2026019096375,2020-12-30-16:24:24,102351,10300,26620977,5060,0.9086,0.9529,0.9302,0.0775
585.08771443367,2020-12-30-16:24:35,97542,4695,26626582,9869,0.9541,0.9081,0.9305,0.0776
595.9340286254883,2020-12-30-16:24:46,100968,10175,26621102,6443,0.9085,0.94,0.924,0.0868
606.7791333198547,2020-12-30-16:24:57,97656,7733,26623544,9755,0.9266,0.9092,0.9178,0.0873
617.655232667923,2020-12-30-16:25:07,99122,9771,26621506,8289,0.9103,0.9228,0.9165,0.0898
628.4964935779572,2020-12-30-16:25:18,99851,9098,26622179,7560,0.9165,0.9296,0.923,0.0864
639.339587688446,2020-12-30-16:25:29,98978,6518,26624759,8433,0.9382,0.9215,0.9298,0.0778
650.2145867347717,2020-12-30-16:25:40,102526,10683,26620594,4885,0.9056,0.9545,0.9294,0.0774
661.0691838264465,2020-12-30-16:25:51,98462,5907,26625370,8949,0.9434,0.9167,0.9299,0.0786
671.913651227951,2020-12-30-16:26:02,101016,10137,26621140,6395,0.9088,0.9405,0.9244,0.0817
682.7672898769379,2020-12-30-16:26:13,98647,6313,26624964,8764,0.9399,0.9184,0.929,0.0785
693.6205656528473,2020-12-30-16:26:23,102391,8737,26622540,5020,0.9214,0.9533,0.9371,0.0696
704.480229139328,2020-12-30-16:26:34,100492,5822,26625455,6919,0.9452,0.9356,0.9404,0.0643
715.5115673542023,2020-12-30-16:26:45,100444,5762,26625515,6967,0.9457,0.9351,0.9404,0.0649
726.4028563499451,2020-12-30-16:26:56,101981,6510,26624767,5430,0.94,0.9494,0.9447,0.0607
737.2352693080902,2020-12-30-16:27:07,101891,5990,26625287,5520,0.9445,0.9486,0.9465,0.058
748.0896427631378,2020-12-30-16:27:18,102520,6551,26624726,4891,0.9399,0.9545,0.9471,0.0568
758.946939945221,2020-12-30-16:27:29,101806,5076,26626201,5605,0.9525,0.9478,0.9502,0.055
769.8222815990448,2020-12-30-16:27:40,102892,5622,26625655,4519,0.9482,0.9579,0.953,0.052
780.6617658138275,2020-12-30-16:27:50,102299,4578,26626699,5112,0.9572,0.9524,0.9548,0.0514
791.5184240341187,2020-12-30-16:28:01,102228,4404,26626873,5183,0.9587,0.9517,0.9552,0.0483
802.3787472248077,2020-12-30-16:28:12,103473,5546,26625731,3938,0.9491,0.9633,0.9562,0.0482
813.2234137058258,2020-12-30-16:28:23,102098,4456,26626821,5313,0.9582,0.9505,0.9543,0.0509
824.0760095119476,2020-12-30-16:28:34,102630,4753,26626524,4781,0.9557,0.9555,0.9556,0.0484
834.9327132701874,2020-12-30-16:28:45,103171,6295,26624982,4240,0.9425,0.9605,0.9514,0.0524
845.7890350818634,2020-12-30-16:28:56,102611,5426,26625851,4800,0.9498,0.9553,0.9525,0.0522
856.6272525787354,2020-12-30-16:29:06,102335,5339,26625938,5076,0.9504,0.9527,0.9516,0.0546
867.5005114078522,2020-12-30-16:29:17,102748,5739,26625538,4663,0.9471,0.9566,0.9518,0.052
878.3538784980774,2020-12-30-16:29:28,102787,5622,26625655,4624,0.9481,0.957,0.9525,0.051
889.2138693332672,2020-12-30-16:29:39,102548,5164,26626113,4863,0.9521,0.9547,0.9534,0.0502
900.0526151657104,2020-12-30-16:29:50,101265,3839,26627438,6146,0.9635,0.9428,0.953,0.0514
910.912579536438,2020-12-30-16:30:01,103439,7472,26623805,3972,0.9326,0.963,0.9476,0.0556
921.7872653007507,2020-12-30-16:30:12,100552,3367,26627910,6859,0.9676,0.9361,0.9516,0.0512
932.6164762973785,2020-12-30-16:30:22,104235,7995,26623282,3176,0.9288,0.9704,0.9491,0.0533
943.4739334583282,2020-12-30-16:30:33,101384,4256,26627021,6027,0.9597,0.9439,0.9517,0.0526
954.3358080387115,2020-12-30-16:30:44,102260,4835,26626442,5151,0.9549,0.952,0.9534,0.0499
965.2004883289337,2020-12-30-16:30:55,102565,5077,26626200,4846,0.9528,0.9549,0.9539,0.0506
976.0289058685303,2020-12-30-16:31:06,101856,4306,26626971,5555,0.9594,0.9483,0.9538,0.0493
986.8944613933563,2020-12-30-16:31:17,103398,5642,26625635,4013,0.9483,0.9626,0.9554,0.0473
997.7394573688507,2020-12-30-16:31:28,102890,4418,26626859,4521,0.9588,0.9579,0.9584,0.045
1008.5995402336121,2020-12-30-16:31:38,102731,3922,26627355,4680,0.9632,0.9564,0.9598,0.0428
1019.4742338657379,2020-12-30-16:31:49,103037,4282,26626995,4374,0.9601,0.9593,0.9597,0.0438
1030.3356070518494,2020-12-30-16:32:00,104315,5102,26626175,3096,0.9534,0.9712,0.9622,0.0402
1041.1492929458618,2020-12-30-16:32:11,102336,3846,26627431,5075,0.9638,0.9528,0.9582,0.0457
1052.0276601314545,2020-12-30-16:32:22,102683,4035,26627242,4728,0.9622,0.956,0.9591,0.0443
1062.876042842865,2020-12-30-16:32:33,104634,6486,26624791,2777,0.9416,0.9741,0.9576,0.0457
1073.7378175258636,2020-12-30-16:32:43,102096,3738,26627539,5315,0.9647,0.9505,0.9575,0.0455
