seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
10.01263976097107,2020-12-29-22:28:51,25555,2474342,24156935,81856,0.0102,0.2379,0.0196,1.3358
20.00526523590088,2020-12-29-22:29:01,233,23872,26607405,107178,0.0097,0.0022,0.0035,1.0611
29.974345922470093,2020-12-29-22:29:11,951,2155,26629122,106460,0.3062,0.0089,0.0172,0.9274
39.99745726585388,2020-12-29-22:29:21,278,483,26630794,107133,0.3653,0.0026,0.0051,0.7872
50.09897971153259,2020-12-29-22:29:31,143,548,26630729,107268,0.2069,0.0013,0.0026,0.7214
60.318796157836914,2020-12-29-22:29:41,32,69,26631208,107379,0.3168,0.0003,0.0006,0.634
70.6955258846283,2020-12-29-22:29:51,10,35,26631242,107401,0.2222,0.0001,0.0002,0.5659
81.22824954986572,2020-12-29-22:30:02,8,20,26631257,107403,0.2857,0.0001,0.0001,0.5041
91.81182289123535,2020-12-29-22:30:13,3,10,26631267,107408,0.2308,0.0,0.0001,0.4866
102.5266785621643,2020-12-29-22:30:23,13,21,26631256,107398,0.3824,0.0001,0.0002,0.4755
113.30825710296631,2020-12-29-22:30:34,16,28,26631249,107395,0.3636,0.0001,0.0003,0.4709
124.16072273254395,2020-12-29-22:30:45,15,25,26631252,107396,0.375,0.0001,0.0003,0.4621
134.89609670639038,2020-12-29-22:30:56,18,25,26631252,107393,0.4186,0.0002,0.0003,0.4458
145.672189950943,2020-12-29-22:31:06,18,31,26631246,107393,0.3673,0.0002,0.0003,0.4594
156.36505794525146,2020-12-29-22:31:17,15,25,26631252,107396,0.375,0.0001,0.0003,0.4512
167.1402575969696,2020-12-29-22:31:28,8,16,26631261,107403,0.3333,0.0001,0.0001,0.4346
177.87515711784363,2020-12-29-22:31:39,7,20,26631257,107404,0.2593,0.0001,0.0001,0.4411
188.63448667526245,2020-12-29-22:31:49,10,12,26631265,107401,0.4545,0.0001,0.0002,0.4284
199.34238696098328,2020-12-29-22:32:00,12,10,26631267,107399,0.5455,0.0001,0.0002,0.4221
210.04499745368958,2020-12-29-22:32:11,5,3,26631274,107406,0.625,0.0,0.0001,0.4421
220.80478262901306,2020-12-29-22:32:22,13,9,26631268,107398,0.5909,0.0001,0.0002,0.421
231.47921323776245,2020-12-29-22:32:32,22,16,26631261,107389,0.5789,0.0002,0.0004,0.4161
242.15210366249084,2020-12-29-22:32:43,27,11,26631266,107384,0.7105,0.0003,0.0005,0.4108
252.8699336051941,2020-12-29-22:32:54,29,35,26631242,107382,0.4531,0.0003,0.0005,0.4093
263.52098631858826,2020-12-29-22:33:04,31,31,26631246,107380,0.5,0.0003,0.0006,0.4165
274.15491700172424,2020-12-29-22:33:15,44,33,26631244,107367,0.5714,0.0004,0.0008,0.4157
284.8894808292389,2020-12-29-22:33:26,40,38,26631239,107371,0.5128,0.0004,0.0007,0.4046
295.58931159973145,2020-12-29-22:33:36,51,41,26631236,107360,0.5543,0.0005,0.0009,0.4042
306.2721722126007,2020-12-29-22:33:47,55,32,26631245,107356,0.6322,0.0005,0.001,0.4007
316.8761034011841,2020-12-29-22:33:58,71,65,26631212,107340,0.5221,0.0007,0.0013,0.3994
327.5346884727478,2020-12-29-22:34:08,113,92,26631185,107298,0.5512,0.0011,0.0021,0.4103
338.0993595123291,2020-12-29-22:34:19,152,150,26631127,107259,0.5033,0.0014,0.0028,0.3977
348.801926612854,2020-12-29-22:34:30,308,213,26631064,107103,0.5912,0.0029,0.0057,0.3955
359.48867297172546,2020-12-29-22:34:40,725,374,26630903,106686,0.6597,0.0067,0.0134,0.3913
370.1399145126343,2020-12-29-22:34:51,19516,2483,26628794,87895,0.8871,0.1817,0.3016,0.3445
380.7937762737274,2020-12-29-22:35:01,98226,20588,26610689,9185,0.8267,0.9145,0.8684,0.1477
391.4127972126007,2020-12-29-22:35:12,95159,15311,26615966,12252,0.8614,0.8859,0.8735,0.1382
402.0706136226654,2020-12-29-22:35:23,94003,17781,26613496,13408,0.8409,0.8752,0.8577,0.1533
412.735799074173,2020-12-29-22:35:33,95367,11723,26619554,12044,0.8905,0.8879,0.8892,0.1166
423.22171115875244,2020-12-29-22:35:44,96883,11199,26620078,10528,0.8964,0.902,0.8992,0.1136
433.83215951919556,2020-12-29-22:35:55,97055,13004,26618273,10356,0.8818,0.9036,0.8926,0.1111
444.4672939777374,2020-12-29-22:36:05,98459,12706,26618571,8952,0.8857,0.9167,0.9009,0.1082
455.1317639350891,2020-12-29-22:36:16,98560,9967,26621310,8851,0.9082,0.9176,0.9129,0.095
465.65246319770813,2020-12-29-22:36:26,97998,9191,26622086,9413,0.9143,0.9124,0.9133,0.0924
476.2857503890991,2020-12-29-22:36:37,99568,12163,26619114,7843,0.8911,0.927,0.9087,0.1012
486.92847418785095,2020-12-29-22:36:48,98458,7663,26623614,8953,0.9278,0.9166,0.9222,0.087
497.510281085968,2020-12-29-22:36:58,97215,8284,26622993,10196,0.9215,0.9051,0.9132,0.0925
508.1104853153229,2020-12-29-22:37:09,100070,8103,26623174,7341,0.9251,0.9317,0.9284,0.0759
518.7825682163239,2020-12-29-22:37:19,99599,7195,26624082,7812,0.9326,0.9273,0.9299,0.0751
529.3658263683319,2020-12-29-22:37:30,100785,7406,26623871,6626,0.9315,0.9383,0.9349,0.0704
539.8954408168793,2020-12-29-22:37:41,101019,6803,26624474,6392,0.9369,0.9405,0.9387,0.0664
550.42591381073,2020-12-29-22:37:51,100404,7661,26623616,7007,0.9291,0.9348,0.9319,0.0752
561.0115604400635,2020-12-29-22:38:02,98250,11751,26619526,9161,0.8932,0.9147,0.9038,0.1012
571.6039669513702,2020-12-29-22:38:12,100067,6707,26624570,7344,0.9372,0.9316,0.9344,0.0705
582.2655026912689,2020-12-29-22:38:23,99062,7428,26623849,8349,0.9302,0.9223,0.9262,0.0781
592.8891279697418,2020-12-29-22:38:34,100952,7104,26624173,6459,0.9343,0.9399,0.9371,0.0679
603.4641728401184,2020-12-29-22:38:44,101588,5676,26625601,5823,0.9471,0.9458,0.9464,0.0587
614.0489597320557,2020-12-29-22:38:55,101980,6815,26624462,5431,0.9374,0.9494,0.9434,0.0612
624.6911373138428,2020-12-29-22:39:05,101281,6263,26625014,6130,0.9418,0.9429,0.9423,0.0635
635.1865510940552,2020-12-29-22:39:16,101453,6624,26624653,5958,0.9387,0.9445,0.9416,0.062
645.7956254482269,2020-12-29-22:39:26,101987,5261,26626016,5424,0.9509,0.9495,0.9502,0.057
656.301727771759,2020-12-29-22:39:37,101515,6227,26625050,5896,0.9422,0.9451,0.9437,0.0598
666.9030659198761,2020-12-29-22:39:48,101129,6863,26624414,6282,0.9364,0.9415,0.939,0.0669
677.391988992691,2020-12-29-22:39:58,102206,7260,26624017,5205,0.9337,0.9515,0.9425,0.0604
687.9891684055328,2020-12-29-22:40:09,101599,6301,26624976,5812,0.9416,0.9459,0.9437,0.0608
698.5767216682434,2020-12-29-22:40:19,101864,5081,26626196,5547,0.9525,0.9484,0.9504,0.054
709.2519977092743,2020-12-29-22:40:30,102348,4870,26626407,5063,0.9546,0.9529,0.9537,0.0509
719.7986106872559,2020-12-29-22:40:41,102770,4555,26626722,4641,0.9576,0.9568,0.9572,0.0478
730.426347732544,2020-12-29-22:40:51,102820,4664,26626613,4591,0.9566,0.9573,0.9569,0.046
740.9841434955597,2020-12-29-22:41:02,103093,4295,26626982,4318,0.96,0.9598,0.9599,0.0443
751.4928798675537,2020-12-29-22:41:12,103113,4702,26626575,4298,0.9564,0.96,0.9582,0.045
762.1000680923462,2020-12-29-22:41:23,102912,4298,26626979,4499,0.9599,0.9581,0.959,0.0443
772.6495730876923,2020-12-29-22:41:33,103274,4671,26626606,4137,0.9567,0.9615,0.9591,0.0439
783.2284247875214,2020-12-29-22:41:44,103395,3437,26627840,4016,0.9678,0.9626,0.9652,0.0386
793.7269191741943,2020-12-29-22:41:54,103409,4059,26627218,4002,0.9622,0.9627,0.9625,0.0414
804.3559062480927,2020-12-29-22:42:05,103364,4167,26627110,4047,0.9612,0.9623,0.9618,0.0418
814.9797492027283,2020-12-29-22:42:16,103703,3857,26627420,3708,0.9641,0.9655,0.9648,0.0394
825.5690145492554,2020-12-29-22:42:26,103684,3315,26627962,3727,0.969,0.9653,0.9672,0.0363
836.11518907547,2020-12-29-22:42:37,103736,3317,26627960,3675,0.969,0.9658,0.9674,0.0367
846.7491865158081,2020-12-29-22:42:47,103576,3469,26627808,3835,0.9676,0.9643,0.9659,0.0365
857.351320028305,2020-12-29-22:42:58,104248,3259,26628018,3163,0.9697,0.9706,0.9701,0.034
