seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
72.25144839286804,2021-01-03-20:39:41,233131,6222559,116703103,2670327,0.0361,0.0803,0.0498,0.934
154.90687727928162,2021-01-03-20:41:04,1710867,515956,122409706,1192591,0.7683,0.5893,0.667,0.5149
237.50916194915771,2021-01-03-20:42:27,2552590,557649,122368013,350868,0.8207,0.8792,0.8489,0.2634
320.17283964157104,2021-01-03-20:43:49,2579449,381281,122544381,324009,0.8712,0.8884,0.8797,0.172
402.82716369628906,2021-01-03-20:45:12,2602299,301049,122624613,301159,0.8963,0.8963,0.8963,0.1342
485.2787380218506,2021-01-03-20:46:34,2603072,343760,122581902,300386,0.8833,0.8965,0.8899,0.1321
567.8172495365143,2021-01-03-20:47:57,2633046,304711,122620951,270412,0.8963,0.9069,0.9015,0.1165
650.4565262794495,2021-01-03-20:49:20,2655251,321592,122604070,248207,0.892,0.9145,0.9031,0.1125
733.0888319015503,2021-01-03-20:50:42,2651122,283475,122642187,252336,0.9034,0.9131,0.9082,0.1049
815.7170143127441,2021-01-03-20:52:05,2670905,261652,122664010,232553,0.9108,0.9199,0.9153,0.0974
898.3724241256714,2021-01-03-20:53:27,2681650,243694,122681968,221808,0.9167,0.9236,0.9201,0.0918
980.8900008201599,2021-01-03-20:54:50,2676085,236037,122689625,227373,0.9189,0.9217,0.9203,0.0903
1063.4836072921753,2021-01-03-20:56:13,2709580,275563,122650099,193878,0.9077,0.9332,0.9203,0.0895
1146.0212240219116,2021-01-03-20:57:35,2661201,225681,122699981,242257,0.9218,0.9166,0.9192,0.0898
1228.5539000034332,2021-01-03-20:58:58,2709634,259017,122666645,193824,0.9127,0.9332,0.9229,0.0864
1311.0933270454407,2021-01-03-21:00:20,2708861,230154,122695508,194597,0.9217,0.933,0.9273,0.0818
1393.5701868534088,2021-01-03-21:01:43,2700863,225121,122700541,202595,0.9231,0.9302,0.9266,0.0821
1476.0787937641144,2021-01-03-21:03:05,2701209,227034,122698628,202249,0.9225,0.9303,0.9264,0.0817
1558.5219321250916,2021-01-03-21:04:28,2690339,199898,122725764,213119,0.9308,0.9266,0.9287,0.0793
1641.0734994411469,2021-01-03-21:05:50,2711588,224241,122701421,191870,0.9236,0.9339,0.9287,0.0794
1723.6134676933289,2021-01-03-21:07:13,2717237,239098,122686564,186221,0.9191,0.9359,0.9274,0.0807
1806.0241997241974,2021-01-03-21:08:35,2711936,198826,122726836,191522,0.9317,0.934,0.9329,0.0746
1888.6188397407532,2021-01-03-21:09:58,2714350,201551,122724111,189108,0.9309,0.9349,0.9329,0.0745
1971.0976071357727,2021-01-03-21:11:20,2733946,216388,122709274,169512,0.9267,0.9416,0.9341,0.0724
2053.6424474716187,2021-01-03-21:12:43,2709752,237198,122688464,193706,0.9195,0.9333,0.9263,0.0813
2136.1472380161285,2021-01-03-21:14:05,2684863,211259,122714403,218595,0.9271,0.9247,0.9259,0.0822
2218.566451072693,2021-01-03-21:15:28,2714863,239389,122686273,188595,0.919,0.935,0.9269,0.0803
2301.035293340683,2021-01-03-21:16:50,2716359,258547,122667115,187099,0.9131,0.9356,0.9242,0.083
2383.563660621643,2021-01-03-21:18:13,2710359,198198,122727464,193099,0.9319,0.9335,0.9327,0.0743
2465.945655822754,2021-01-03-21:19:35,2736882,209577,122716085,166576,0.9289,0.9426,0.9357,0.0709
2548.534285068512,2021-01-03-21:20:58,2706940,195568,122730094,196518,0.9326,0.9323,0.9325,0.0737
2631.1235613822937,2021-01-03-21:22:20,2744056,250860,122674802,159402,0.9162,0.9451,0.9304,0.0759
2713.5519485473633,2021-01-03-21:23:43,2726661,212441,122713221,176797,0.9277,0.9391,0.9334,0.0736
2796.1908564567566,2021-01-03-21:25:05,2741057,206505,122719157,162401,0.9299,0.9441,0.937,0.0695
2878.6210572719574,2021-01-03-21:26:28,2740133,186868,122738794,163325,0.9362,0.9437,0.9399,0.0655
2961.0559475421906,2021-01-03-21:27:50,2761298,204958,122720704,142160,0.9309,0.951,0.9409,0.0648
3043.53857088089,2021-01-03-21:29:13,2748800,190738,122734924,154658,0.9351,0.9467,0.9409,0.0645
3126.0813596248627,2021-01-03-21:30:35,2738760,176308,122749354,164698,0.9395,0.9433,0.9414,0.0642
3208.7084295749664,2021-01-03-21:31:58,2748606,187998,122737664,154852,0.936,0.9467,0.9413,0.0645
3291.1390509605408,2021-01-03-21:33:20,2753209,198900,122726762,150249,0.9326,0.9483,0.9404,0.0656
3373.6173849105835,2021-01-03-21:34:43,2749227,190574,122735088,154231,0.9352,0.9469,0.941,0.0648
3456.1399536132812,2021-01-03-21:36:05,2752089,194551,122731111,151369,0.934,0.9479,0.9409,0.0651
3538.604356765747,2021-01-03-21:37:28,2735274,176707,122748955,168184,0.9393,0.9421,0.9407,0.0649
3621.035500764847,2021-01-03-21:38:50,2761781,199484,122726178,141677,0.9326,0.9512,0.9418,0.0638
3703.496661424637,2021-01-03-21:40:13,2742024,183773,122741889,161434,0.9372,0.9444,0.9408,0.0653
3786.0852830410004,2021-01-03-21:41:35,2753396,195575,122730087,150062,0.9337,0.9483,0.9409,0.0645
3868.5658054351807,2021-01-03-21:42:58,2754322,168081,122757581,149136,0.9425,0.9486,0.9456,0.0597
3951.0342211723328,2021-01-03-21:44:20,2754576,167912,122757750,148882,0.9425,0.9487,0.9456,0.06
4033.584544658661,2021-01-03-21:45:43,2754464,170998,122754664,148994,0.9415,0.9487,0.9451,0.0601
4116.168544054031,2021-01-03-21:47:05,2758746,169037,122756625,144712,0.9423,0.9502,0.9462,0.0588
4198.688277482986,2021-01-03-21:48:28,2764455,153320,122772342,139003,0.9475,0.9521,0.9498,0.0552
4281.062697172165,2021-01-03-21:49:50,2767686,158332,122767330,135772,0.9459,0.9532,0.9495,0.0552
4363.662477254868,2021-01-03-21:51:13,2756493,150378,122775284,146965,0.9483,0.9494,0.9488,0.0559
