seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
73.967205286026,2020-12-31-02:58:39,955059,5961772,117667811,1244478,0.1381,0.4342,0.2095,0.859
186.45361948013306,2020-12-31-03:00:31,1417824,1656428,121953301,801567,0.4612,0.6388,0.5357,0.5996
299.31782054901123,2020-12-31-03:02:24,1557498,1331184,122281694,658744,0.5392,0.7028,0.6102,0.4588
411.7391104698181,2020-12-31-03:04:16,1598439,865356,122777855,587470,0.6488,0.7312,0.6875,0.3711
524.0085370540619,2020-12-31-03:06:09,1583925,878663,122811367,555165,0.6432,0.7405,0.6884,0.3578
636.7103958129883,2020-12-31-03:08:01,1830212,718820,122822476,457612,0.718,0.8,0.7568,0.2694
749.4351873397827,2020-12-31-03:09:54,1687837,565173,123130535,445575,0.7491,0.7911,0.7696,0.2797
862.2626993656158,2020-12-31-03:11:47,1879199,510307,123033593,406021,0.7864,0.8223,0.804,0.2102
974.9971568584442,2020-12-31-03:13:40,2020798,505856,122943899,358567,0.7998,0.8493,0.8238,0.1998
1087.8630542755127,2020-12-31-03:15:32,1812683,356745,123267415,392277,0.8356,0.8221,0.8288,0.1977
1200.1360168457031,2020-12-31-03:17:25,1643584,275722,123617523,292291,0.8563,0.849,0.8527,0.1733
1312.5140612125397,2020-12-31-03:19:17,2034339,304398,123189475,300908,0.8698,0.8711,0.8705,0.1458
1425.0498631000519,2020-12-31-03:21:10,1899175,325925,123327660,276360,0.8535,0.873,0.8631,0.158
1537.728242635727,2020-12-31-03:23:02,1996843,432725,123142664,256888,0.8219,0.886,0.8528,0.1779
1650.3498177528381,2020-12-31-03:24:55,2089634,297316,123149441,292729,0.8754,0.8771,0.8763,0.1448
1762.7713539600372,2020-12-31-03:26:47,1868854,290824,123453168,216274,0.8653,0.8963,0.8805,0.1353
1875.3370141983032,2020-12-31-03:28:40,1875838,234434,123490907,227941,0.8889,0.8917,0.8903,0.1305
1987.3522655963898,2020-12-31-03:30:32,1924746,328797,123249764,325813,0.8541,0.8552,0.8547,0.1568
2100.009283542633,2020-12-31-03:32:25,1806235,250719,123574027,198139,0.8781,0.9011,0.8895,0.1225
2212.6419818401337,2020-12-31-03:34:17,2075822,307687,123227620,217991,0.8709,0.905,0.8876,0.1198
2325.5643603801727,2020-12-31-03:36:10,2196304,267988,123161612,203216,0.8913,0.9153,0.9031,0.1054
2438.1175870895386,2020-12-31-03:38:03,1878829,199017,123560912,190362,0.9042,0.908,0.9061,0.0994
2550.5103464126587,2020-12-31-03:39:55,1855597,190503,123586151,196869,0.9069,0.9041,0.9055,0.1002
2662.941151380539,2020-12-31-03:41:48,2139177,258939,123254298,176706,0.892,0.9237,0.9076,0.1029
2775.436761379242,2020-12-31-03:43:40,1977719,209465,123446725,195211,0.9042,0.9102,0.9072,0.1013
2887.9891571998596,2020-12-31-03:45:33,2048400,223960,123371804,184956,0.9014,0.9172,0.9092,0.1011
3000.1747014522552,2020-12-31-03:47:25,1846012,153978,123662823,166307,0.923,0.9174,0.9202,0.0882
3112.8444657325745,2020-12-31-03:49:17,1886900,173059,123617765,151396,0.916,0.9257,0.9208,0.0874
3225.550718307495,2020-12-31-03:51:10,2027870,176207,123462492,162551,0.9201,0.9258,0.9229,0.0842
3338.2886035442352,2020-12-31-03:53:03,2289196,227075,123142658,170191,0.9098,0.9308,0.9202,0.0866
3450.9092621803284,2020-12-31-03:54:55,2180524,215027,123248120,185449,0.9102,0.9216,0.9159,0.0916
3563.5864923000336,2020-12-31-03:56:48,2069884,208980,123370582,179674,0.9083,0.9201,0.9142,0.0964
3676.3369262218475,2020-12-31-03:58:41,2153371,177014,123331787,166948,0.924,0.928,0.926,0.0799
3788.887768983841,2020-12-31-04:00:33,2102806,183811,123337786,204717,0.9196,0.9113,0.9154,0.0927
3901.5718286037445,2020-12-31-04:02:26,1968361,206508,123506135,148116,0.905,0.93,0.9174,0.0875
4014.053005218506,2020-12-31-04:04:19,1849865,224416,123616770,138069,0.8918,0.9305,0.9108,0.0992
4126.5254809856415,2020-12-31-04:06:11,1849112,187275,123632092,160641,0.908,0.9201,0.914,0.0918
4239.223181009293,2020-12-31-04:08:04,2037140,179294,123425943,186743,0.9191,0.916,0.9176,0.0883
4351.738254308701,2020-12-31-04:09:56,2135380,213184,123323968,156588,0.9092,0.9317,0.9203,0.0868
4464.027200222015,2020-12-31-04:11:49,1947993,156350,123563423,161354,0.9257,0.9235,0.9246,0.0853
4576.422276258469,2020-12-31-04:13:41,2364248,224762,123083537,156573,0.9132,0.9379,0.9254,0.0802
4688.771027803421,2020-12-31-04:15:33,2233052,181944,123237476,176648,0.9247,0.9267,0.9257,0.0805
4801.027101755142,2020-12-31-04:17:26,2022730,169436,123491317,145637,0.9227,0.9328,0.9277,0.0786
4913.2113037109375,2020-12-31-04:19:18,2268682,170609,123208157,181672,0.9301,0.9259,0.928,0.0767
5025.689585924149,2020-12-31-04:21:10,2099887,178786,123409002,141445,0.9215,0.9369,0.9292,0.0782
5138.272188425064,2020-12-31-04:23:03,2148460,160735,123370623,149302,0.9304,0.935,0.9327,0.0722
5251.129749774933,2020-12-31-04:24:56,2350410,189465,123130942,158303,0.9254,0.9369,0.9311,0.0743
5363.771663188934,2020-12-31-04:26:48,1992056,136247,123529611,171206,0.936,0.9209,0.9284,0.08
5476.19168305397,2020-12-31-04:28:41,2050391,182655,123449695,146379,0.9182,0.9334,0.9257,0.0822
5588.653449058533,2020-12-31-04:30:33,1940584,146350,123610974,131212,0.9299,0.9367,0.9333,0.0723
5701.217221498489,2020-12-31-04:32:26,2092415,175033,123420144,141528,0.9228,0.9366,0.9297,0.0759
5814.037386894226,2020-12-31-04:34:19,2100982,173210,123388607,166321,0.9238,0.9266,0.9252,0.0815
5926.433375120163,2020-12-31-04:36:11,1984481,199614,123506791,138234,0.9086,0.9349,0.9216,0.0894
6039.287345170975,2020-12-31-04:38:04,2214385,190467,123282112,142156,0.9208,0.9397,0.9301,0.0746
6151.722459316254,2020-12-31-04:39:56,2003103,153794,123518249,153974,0.9287,0.9286,0.9287,0.0768
6264.013699293137,2020-12-31-04:41:49,2080927,201528,123381413,165252,0.9117,0.9264,0.919,0.0933
6376.419208049774,2020-12-31-04:43:41,2098107,188603,123390807,151603,0.9175,0.9326,0.925,0.0822
6489.163647890091,2020-12-31-04:45:34,1978719,173674,123533486,143241,0.9193,0.9325,0.9259,0.0812
6601.739233255386,2020-12-31-04:47:26,1996048,159032,123513619,160421,0.9262,0.9256,0.9259,0.0871
6714.189635515213,2020-12-31-04:49:19,1824035,153008,123680639,171438,0.9226,0.9141,0.9183,0.1014
6826.718719005585,2020-12-31-04:51:11,2015842,301449,123273646,238183,0.8699,0.8943,0.882,0.1499
6939.520796298981,2020-12-31-04:53:04,1981630,219900,123398519,229071,0.9001,0.8964,0.8982,0.1092
7052.191837072372,2020-12-31-04:54:57,2318082,215944,123116363,178731,0.9148,0.9284,0.9215,0.0874
7164.778301954269,2020-12-31-04:56:49,2084036,162561,123417492,165031,0.9276,0.9266,0.9271,0.0782
